Table of Measured Values
Task,T1535
Scope 1/1, Sample 1/7 (Junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-72.8,21.3,NaN,,
0.0010,1,-72.8,21.3,0.0010,,
0.0025,2,-72.8,21.3,0.0015,,
0.0050,3,-72.7,21.3,0.0025,,
0.0090,4,-72.7,21.3,0.0035,,
0.0150,5,-72.5,21.3,0.0055,,
0.0235,6,-72.1,21.3,0.0075,,
0.0320,7,-71.3,21.3,0.0075,,
0.0405,8,-70.4,21.3,0.0085,,
0.0480,9,-69.4,21.3,0.0070,,
0.0565,10,-68.2,21.3,0.0075,,
0.0650,11,-67.1,21.3,0.0075,,
0.0735,12,-65.9,21.3,0.0075,,
0.0820,13,-64.6,21.3,0.0075,,
0.0900,14,-63.3,21.3,0.0080,,
0.0980,15,-61.8,21.3,0.0075,,
0.1060,16,-60.4,21.3,0.0075,,
0.1145,17,-58.7,21.3,0.0075,,
0.1230,18,-57.0,21.3,0.0075,,
0.1315,19,-55.3,21.3,0.0075,,
0.1400,20,-53.7,21.3,0.0085,,
0.1475,21,-51.7,21.3,0.0070,,
0.1560,22,-49.6,21.3,0.0075,,
0.1645,23,-47.4,21.3,0.0075,,
0.1730,24,-44.9,21.3,0.0075,,
0.1815,25,-42.4,21.3,0.0075,,
0.1890,26,-40.0,21.3,0.0075,,
0.1975,27,-37.3,21.3,0.0075,,
0.2055,28,-34.3,21.3,0.0075,,
0.2140,29,-31.0,21.3,0.0075,,
0.2225,30,-28.7,21.3,0.0075,,
0.2310,31,-27.2,21.3,0.0075,,
0.2385,32,-26.2,21.3,0.0070,,
0.2470,33,-25.4,21.3,0.0075,,
0.2555,34,-24.8,21.3,0.0075,,
0.2640,35,-24.3,21.3,0.0075,,
0.2725,36,-23.8,21.3,0.0075,,
0.2810,37,-23.4,21.3,0.0085,,
0.2885,38,-23.1,21.3,0.0070,,
0.2970,39,-22.7,21.3,0.0075,,
0.3055,40,-22.4,21.3,0.0075,,
0.3135,41,-22.1,21.3,0.0075,,
0.3220,42,-21.9,21.3,0.0075,,
0.3295,43,-21.7,21.3,0.0075,,
0.3380,44,-21.4,21.3,0.0075,,
0.3465,45,-21.3,21.3,0.0075,,
0.3550,46,-20.6,21.3,0.0075,,
0.3635,47,-18.7,21.3,0.0075,,
0.3720,48,-15.8,21.3,0.0075,,
0.3795,49,-12.7,21.3,0.0075,,
0.3880,50,-9.0,21.3,0.0075,,
0.3965,51,-5.4,21.3,0.0075,,
0.4045,52,-2.0,21.3,0.0075,,
0.4130,53,0.3,21.3,0.0075,,
0.4215,54,2.7,21.3,0.0075,,
0.4290,55,4.2,21.3,0.0075,,
0.4375,56,5.6,21.3,0.0075,,
0.4460,57,6.8,21.3,0.0075,,
0.4545,58,8.2,21.3,0.0075,,
0.4630,59,10.1,21.3,0.0075,,
0.4715,60,11.5,21.3,0.0075,,
0.4790,61,12.5,21.3,0.0070,,
0.4875,62,13.7,21.3,0.0075,,
0.4960,63,14.5,21.3,0.0075,,
0.5040,64,15.6,21.3,0.0075,,
0.5125,65,16.6,21.3,0.0075,,
0.5205,66,17.5,21.3,0.0080,,
0.5285,67,18.5,21.3,0.0075,,
0.5370,68,19.5,21.3,0.0075,,
0.5455,69,20.3,21.3,0.0075,,
0.5540,70,21.1,21.3,0.0075,,
0.5625,71,22.0,21.3,0.0075,,
0.5700,72,22.9,21.3,0.0075,,
0.5785,73,23.9,21.3,0.0075,,
0.5870,74,24.8,21.3,0.0075,,
0.5955,75,25.6,21.3,0.0075,,
0.6035,76,26.6,21.3,0.0075,,
0.6120,77,27.6,21.3,0.0075,,
0.6200,78,28.5,21.3,0.0075,,
0.6280,79,29.3,21.4,0.0075,,
0.6365,80,30.3,21.4,0.0075,,
