"SampleID","TA","Mass","Sample.Index"
"junk",1976.56620927484,60.334,1
"junk2",1957.86206867028,60.3652,2
"junk3",1944.27261591894,60.4095,3
"T4_initial_7",1963.32982016832,59.9065,4
"T4_initial_8",1957.09998540061,60.2898,5
"T4_initial_9",1946.96271060932,59.6109,6
"T4_MShell",1931.73278739294,59.8945,7
"T4_NShell",2010.72707995815,59.9109,8
"T5_initial_7",2001.51583193623,59.8719,9
"T5_initial_8",1948.84585913458,59.6505,10
"T5_initial_9",2011.35998536549,60.2562,11
"T5_Mshell",1944.99963702354,59.7363,12
"T5_NShell",1931.38437016718,59.8754,13
"T8_initial_S1",2005.84306019118,59.7581,14
"T8_initial_S2",2000.56287640411,59.7145,15
"T8_initial_S3",1999.27041523065,59.9619,16
"T8_Sblank",1933.83036167133,60,17
"T8_Teg",2012.09423787038,59.7877,18
"T9_initial_S1",2004.89615405487,59.8085,19
"T9_initial_S2",2004.37068264235,60.2269,20
"T9_initial_S3",2004.31933763886,59.7675,21
"T9_Teg",2042.5643832748,60.0997,22
"T9_SBlank",1912.65417871373,60.2117,23
"T10_initial_S1",2002.80440549647,60.1854,24
"T10_initial_S2",2004.76451959414,60.3893,25
"T10_initial_S3",2003.95327879335,60.157,26
"T10_Teg",1926.89194953246,60.1104,27
"T10_Sblank",1932.29004289502,59.7132,28
