"SampleID","TA","Mass","Sample.Index"
"junk1",2030.80007645229,59.952,1
"junk2",1953.71621077642,60.298,2
"junk3",1998.28891554405,59.7282,3
"T13_initial_S1",2004.5718652108,59.9964,4
"T13_initial_S2",1906.66371292912,60.4167,5
"T13_initial_S3",1995.28706123853,60.1903,6
"T13_Teg",2008.33833729481,59.9199,7
"T13_SBlank",1896.22768894889,60.4711,8
"T7_initial_S1",1997.34278729558,59.7948,9
"T7_initial_S2",2004.16593707194,59.9154,10
"T7_initial_S3",2002.37120389829,60.2693,11
"T7_Teg",2052.37188342924,59.7537,12
"T7_SBlank",1935.55621703917,60.2885,13
"T14_initial_S1",1997.04977973792,59.7346,14
"T14_initial_S2",2004.86799581202,59.6227,15
"T14_initial_S3",2000.69919167924,59.712,16
"T14_Teg",2026.05600499929,60.2312,17
"T14_SBlank",1927.80908551798,59.5936,18
"T1_initial_S1",1925.48044356929,59.7079,19
"T1_initial_S2",1973.11831522195,59.6221,20
"T1_initial_S3",1920.52813782807,59.9391,21
"T1_Teg",2004.62934514718,59.6729,22
"T1_SBlank",1890.54316030455,60.3929,23
"CRM",2216.32655621186,60.366,24
