"SampleID","TA","Mass","Sample.Index"
"junk",2303.42210427767,59.7942,1
"b1r12",2221.76810318423,60.4967,2
"b2r12",2220.82870960354,59.6953,3
"b3r12",2218.95933849833,59.5639,4
"01r12",2163.66378002783,59.712,5
"02r12",2152.32488294527,60.0646,6
"03r12",2183.36231371719,60.2631,7
"04r12",2172.17161339786,59.9402,8
"05r12",2217.59662658338,59.8512,9
"06r12",2148.23504838881,60.169,10
"07r12",2179.70706430403,59.599,11
"08r12",2190.26175320256,59.5779,12
"09r12",2131.61581232018,60.0086,13
"10r12",2161.14520296887,60.0324,14
"11r12",2212.85822705602,59.6168,15
"12r12",2112.6880658732,60.272,16
"b1r13",2207.36191857779,59.8906,17
"b2r13",2220.54950345176,59.9424,18
"b3r13",2215.19428949215,60.2943,19
"01r13",2222.41559065848,59.8284,20
"02r13",2190.04117128716,59.9776,21
"03r13",2127.51291462365,59.9589,22
"04r13",2193.64030196525,59.9046,23
"05r13",2172.81604677166,60.0264,24
"06r13",2169.79414601059,60.2674,25
"07r13",2137.3480072204,60.357,26
"08r13",2215.74353895606,60.1955,27
"09r13",2189.73989167641,59.8205,28
"10r13",2102.81994558512,59.7283,29
"b1r14",2165.00257366496,59.9667,30
"b2r14",2164.6310495083,60.1823,31
"b3r14",2170.13439030852,59.9937,32
"01r14",2139.36882098851,59.7653,33
"02r14",2167.74319141533,60.418,34
"03r14",2156.38062304554,59.8597,35
"04r14",2120.21263328706,60.1135,36
"05r14",2155.51271860632,59.5933,37
"07r14",2148.10975729079,60.1078,38
"08r14",2152.58707155822,59.745,39
"09r14",2163.26740925197,59.9475,40
"10r14",2159.72188564878,60.4671,41
"12r14",2168.4287142128,60.2318,42
