Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample index in scope,Sample ID1,Sample start time,Overall state,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],Density [g/m L],Unit of Density [g/m L],
1,junk,3/20/2026 6:41:35 PM,OK,Unchecked,0,,25.0,°C,,2.287,mL,,59.794,g,,59.7942,g,1.0,g/mL,
2,b1r12,3/20/2026 6:51:54 PM,OK,Unchecked,0,,25.0,°C,,2.292,mL,,60.497,g,,60.4967,g,1.0,g/mL,
3,b2r12,3/20/2026 7:02:14 PM,OK,Unchecked,0,,25.0,°C,,2.264,mL,,59.695,g,,59.6953,g,1.0,g/mL,
4,b3r12,3/20/2026 7:12:33 PM,OK,Unchecked,0,,25.0,°C,,2.256,mL,,59.564,g,,59.5639,g,1.0,g/mL,
5,01r12,3/20/2026 7:22:51 PM,OK,Unchecked,0,,25.0,°C,,2.234,mL,,59.712,g,,59.7120,g,1.0,g/mL,
6,02r12,3/20/2026 7:33:04 PM,OK,Unchecked,0,,25.0,°C,,2.233,mL,,60.065,g,,60.0646,g,1.0,g/mL,
7,03r12,3/20/2026 7:43:22 PM,OK,Unchecked,0,,25.0,°C,,2.260,mL,,60.263,g,,60.2631,g,1.0,g/mL,
8,04r12,3/20/2026 7:53:38 PM,OK,Unchecked,0,,25.0,°C,,2.240,mL,,59.940,g,,59.9402,g,1.0,g/mL,
9,05r12,3/20/2026 8:03:54 PM,OK,Unchecked,0,,25.0,°C,,2.263,mL,,59.851,g,,59.8512,g,1.0,g/mL,
10,06r12,3/20/2026 8:14:11 PM,OK,Unchecked,0,,25.0,°C,,2.232,mL,,60.169,g,,60.1690,g,1.0,g/mL,
11,07r12,3/20/2026 8:24:22 PM,OK,Unchecked,0,,25.0,°C,,2.226,mL,,59.599,g,,59.5990,g,1.0,g/mL,
12,08r12,3/20/2026 8:34:42 PM,OK,Unchecked,0,,25.0,°C,,2.229,mL,,59.578,g,,59.5779,g,1.0,g/mL,
13,09r12,3/20/2026 8:44:54 PM,OK,Unchecked,0,,25.0,°C,,2.210,mL,,60.009,g,,60.0086,g,1.0,g/mL,
14,10r12,3/20/2026 8:55:06 PM,OK,Unchecked,0,,25.0,°C,,2.224,mL,,60.032,g,,60.0324,g,1.0,g/mL,
15,11r12,3/20/2026 9:05:23 PM,OK,Unchecked,0,,25.0,°C,,2.240,mL,,59.617,g,,59.6168,g,1.0,g/mL,
16,12r12,3/20/2026 9:15:42 PM,OK,Unchecked,0,,25.0,°C,,2.203,mL,,60.272,g,,60.2720,g,1.0,g/mL,
17,b1r13,3/20/2026 9:25:51 PM,OK,Unchecked,0,,25.0,°C,,2.246,mL,,59.891,g,,59.8906,g,1.0,g/mL,
18,b2r13,3/20/2026 9:36:07 PM,OK,Unchecked,0,,25.0,°C,,2.251,mL,,59.942,g,,59.9424,g,1.0,g/mL,
19,b3r13,3/20/2026 9:46:24 PM,OK,Unchecked,0,,25.0,°C,,2.258,mL,,60.294,g,,60.2943,g,1.0,g/mL,
20,01r13,3/20/2026 9:56:40 PM,OK,Unchecked,0,,25.0,°C,,2.240,mL,,59.828,g,,59.8284,g,1.0,g/mL,
21,02r13,3/20/2026 10:06:59 PM,OK,Unchecked,0,,25.0,°C,,2.228,mL,,59.978,g,,59.9776,g,1.0,g/mL,
22,03r13,3/20/2026 10:17:12 PM,OK,Unchecked,0,,25.0,°C,,2.196,mL,,59.959,g,,59.9589,g,1.0,g/mL,
23,04r13,3/20/2026 10:27:21 PM,OK,Unchecked,0,,25.0,°C,,2.227,mL,,59.905,g,,59.9046,g,1.0,g/mL,
24,05r13,3/20/2026 10:37:41 PM,OK,Unchecked,0,,25.0,°C,,2.217,mL,,60.026,g,,60.0264,g,1.0,g/mL,
25,06r13,3/20/2026 10:47:57 PM,OK,Unchecked,0,,25.0,°C,,2.228,mL,,60.267,g,,60.2674,g,1.0,g/mL,
26,07r13,3/20/2026 10:58:14 PM,OK,Unchecked,0,,25.0,°C,,2.212,mL,,60.357,g,,60.3570,g,1.0,g/mL,
