Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,JUNK1,5/30/2024 3:27:48 PM,OK,Unchecked,0,,25.0,°C,,2.365,mL,,60.021,g,,60.0209,g,,1.0,g/mL
2,JUNK2,5/30/2024 3:38:26 PM,OK,Unchecked,0,,25.0,°C,,2.344,mL,,60.353,g,,60.3530,g,,1.0,g/mL
3,JUNK3,5/30/2024 3:48:52 PM,OK,Unchecked,0,,25.0,°C,,2.306,mL,,59.797,g,,59.7969,g,,1.0,g/mL
4,T5_initial_1,5/30/2024 3:59:16 PM,OK,Unchecked,0,,25.0,°C,,2.321,mL,,60.260,g,,60.2600,g,,1.0,g/mL
5,T5_initial_2,5/30/2024 4:09:39 PM,OK,Unchecked,0,,25.0,°C,,2.312,mL,,60.091,g,,60.0913,g,,1.0,g/mL
6,T5_initial_3,5/30/2024 4:20:02 PM,OK,Unchecked,0,,25.0,°C,,2.334,mL,,59.670,g,,59.6700,g,,1.0,g/mL
7,T5_Blank,5/30/2024 4:30:27 PM,OK,Unchecked,0,,25.0,°C,,2.302,mL,,59.983,g,,59.9830,g,,1.0,g/mL
8,T5_23,5/30/2024 4:40:48 PM,OK,Unchecked,0,,25.0,°C,,2.293,mL,,59.853,g,,59.8528,g,,1.0,g/mL
9,T5_34,5/30/2024 4:51:09 PM,OK,Unchecked,0,,25.0,°C,,2.314,mL,,60.304,g,,60.3035,g,,1.0,g/mL
10,T5_68,5/30/2024 5:01:32 PM,OK,Unchecked,0,,25.0,°C,,2.303,mL,,60.058,g,,60.0579,g,,1.0,g/mL
11,T19_initial_1,5/30/2024 5:11:52 PM,OK,Unchecked,0,,25.0,°C,,2.294,mL,,59.841,g,,59.8408,g,,1.0,g/mL
12,T19_initial_2,5/30/2024 5:22:12 PM,OK,Unchecked,0,,25.0,°C,,2.304,mL,,60.271,g,,60.2707,g,,1.0,g/mL
13,T19_initial_3,5/30/2024 5:32:33 PM,OK,Unchecked,0,,25.0,°C,,2.284,mL,,59.576,g,,59.5763,g,,1.0,g/mL
14,T19_Blank,5/30/2024 5:42:53 PM,OK,Unchecked,0,,25.0,°C,,2.270,mL,,59.879,g,,59.8792,g,,1.0,g/mL
15,T19_05,5/30/2024 5:53:10 PM,OK,Unchecked,0,,25.0,°C,,2.301,mL,,60.207,g,,60.2071,g,,1.0,g/mL
16,T19_17,5/30/2024 6:03:31 PM,OK,Unchecked,0,,25.0,°C,,2.312,mL,,60.458,g,,60.4580,g,,1.0,g/mL
17,T19_18,5/30/2024 6:13:54 PM,OK,Unchecked,0,,25.0,°C,,2.282,mL,,60.431,g,,60.4314,g,,1.0,g/mL
18,T8_initial_1,5/30/2024 6:24:13 PM,OK,Unchecked,0,,25.0,°C,,2.292,mL,,60.260,g,,60.2602,g,,1.0,g/mL
19,T8_initial_2,5/30/2024 6:34:34 PM,OK,Unchecked,0,,25.0,°C,,2.268,mL,,59.984,g,,59.9839,g,,1.0,g/mL
20,T8_initial_3,5/30/2024 6:44:53 PM,OK,Unchecked,0,,25.0,°C,,2.285,mL,,60.054,g,,60.0543,g,,1.0,g/mL
21,T8_Blank,5/30/2024 6:55:12 PM,OK,Unchecked,0,,25.0,°C,,2.314,mL,,60.439,g,,60.4391,g,,1.0,g/mL
22,T8_13,5/30/2024 7:05:35 PM,OK,Unchecked,0,,25.0,°C,,2.321,mL,,60.460,g,,60.4602,g,,1.0,g/mL
23,T8_25,5/30/2024 7:15:59 PM,OK,Unchecked,0,,25.0,°C,,2.300,mL,,59.967,g,,59.9668,g,,1.0,g/mL
24,T8_43,5/30/2024 7:26:20 PM,OK,Unchecked,0,,25.0,°C,,2.292,mL,,59.868,g,,59.8683,g,,1.0,g/mL
25,T15_initial_1,5/30/2024 7:36:40 PM,OK,Unchecked,0,,25.0,°C,,2.277,mL,,59.609,g,,59.6091,g,,1.0,g/mL
26,T15_initial_2,5/30/2024 7:46:58 PM,OK,Unchecked,0,,25.0,°C,,2.300,mL,,60.117,g,,60.1171,g,,1.0,g/mL
27,T15_initial_3,5/30/2024 7:57:19 PM,OK,Unchecked,0,,25.0,°C,,2.302,mL,,60.100,g,,60.0996,g,,1.0,g/mL
28,T15_Blank,5/30/2024 8:07:41 PM,OK,Unchecked,0,,25.0,°C,,2.306,mL,,60.436,g,,60.4365,g,,1.0,g/mL
29,T15_09,5/30/2024 8:18:05 PM,OK,Unchecked,0,,25.0,°C,,2.288,mL,,59.819,g,,59.8190,g,,1.0,g/mL
30,T15_32,5/30/2024 8:28:25 PM,OK,Unchecked,0,,25.0,°C,,2.296,mL,,59.990,g,,59.9905,g,,1.0,g/mL
31,T15_74,5/30/2024 8:38:45 PM,OK,Unchecked,0,,25.0,°C,,2.291,mL,,59.827,g,,59.8274,g,,1.0,g/mL
SystemInternal5/30/2024 11:12:54 PM,,,,,,,,,,,,,,,,,,1/1,,
