"SampleID","TA","Mass","Sample.Index"
"JUNK1",2401.93625953565,60.0209,1
"JUNK2",2371.6262333178,60.353,2
"JUNK3",2372.3408776369,59.7969,3
"T5_initial_1",2424.33473130726,60.26,4
"T5_initial_2",2420.65030487694,60.0913,5
"T5_initial_3",2502.01242127766,59.67,6
"T5_Blank",2426.17205755797,59.983,7
"T5_23",2425.49496756423,59.8528,8
"T5_34",2425.53771148557,60.3035,9
"T5_68",2429.29233424957,60.0579,10
"T19_initial_1",2425.95903644083,59.8408,11
"T19_initial_2",2424.80148173008,60.2707,12
"T19_initial_3",2425.4995914256,59.5763,13
"T19_Blank",2383.60599342001,59.8792,14
"T19_05",2417.10047219249,60.2071,15
"T19_17",2423.45982009739,60.458,16
"T19_18",2377.7910918381,60.4314,17
"T8_initial_1",2406.9130950691,60.2602,18
"T8_initial_2",2380.52033616791,59.9839,19
"T8_initial_3",2407.1751959507,60.0543,20
"T8_Blank",2422.83725379031,60.4391,21
"T8_13",2431.95264983752,60.4602,22
"T8_25",2430.00539750945,59.9668,23
"T8_43",2431.05518019074,59.8683,24
"T15_initial_1",2424.8918585329,59.6091,25
"T15_initial_2",2422.54016811825,60.1171,26
"T15_initial_3",2427.68340855266,60.0996,27
"T15_Blank",2426.32827257768,60.4365,28
"T15_09",2432.14349294557,59.819,29
"T15_32",2431.71603533382,59.9905,30
"T15_74",2436.51791678488,59.8274,31
