"SampleID","TA","Mass","Sample.Index"
"JUNK1",2408.4117154841,60.3614,1
"JUNK2",2369.40149892369,59.8472,2
"JUNK3",2376.05327054026,60.1013,3
"T7_06",2343.35161383227,59.7281,4
"T7_14",2431.92650626324,59.9759,5
"T7_42",2438.78810126652,60.0533,6
"T7_Blank",2424.75911950034,60.1953,7
"T7_initial_1",2413.54365445488,60.0257,8
"T7_initial_2",2424.98774577684,60.1568,9
"T7_initial_3",2428.81352552617,60.2668,10
"T17_22",2425.58352673996,59.9262,11
"T17_35",2435.73696700256,59.8421,12
"T17_77",2424.26881587139,59.7546,13
"T17_Blank",2429.99064280234,60.1468,14
"T17_initial_1",2426.87077236937,59.7213,15
"T17_initial_2",2427.84649756068,60.082,16
"T17_initial_3",2432.83662820217,59.7528,17
"T3_02",2419.336037315,60.3754,18
"T3_61",2361.65720893914,59.8478,19
"T3_71",2340.47353385548,60.2279,20
"T3_Blank",2426.93722648927,59.9579,21
"T3_initial_1",2368.03479736548,59.9081,22
"T3_initial_2",2427.22022138881,59.7048,23
"T3_initial_3",2437.89106412483,59.9857,24
"T11_40",2423.84493369711,59.9054,25
"T11_48",2431.09475586898,59.8747,26
"T11_55",2427.36362191952,60.1817,27
"T11_Blank",2434.785589848,59.9023,28
"T11_initial_1",2439.98776731812,60.0711,29
"T11_initial_2",2439.52219384039,59.7926,30
"T11_initial_3",2434.18136300612,59.9524,31
