"SampleID","TA","Mass","Sample.Index"
"Junk",2299.22491851314,60.0033,1
"OF3-9-Light",2318.5505689482,60.2976,2
"RB4-8-Dark",2335.919638822,59.7393,3
"RB3-8-Dark",2340.79227638095,60.0528,4
"RB2-8-Dark",2345.30380031121,60.0541,5
"RB1-8-Dark",2339.97296631622,60.1304,6
"OF4-8-Dark",2333.36575734986,60.2938,7
"OF3-8-Dark",2331.46629060419,60.1452,8
"OF2-8-Dark",2327.48602807828,60.3433,9
"OF1-8-Dark",2334.47829124877,60.2125,10
"BK2-8-Dark",2339.01839698051,59.911,11
"BK1-8-Dark",2343.71571500598,60.0618,12
"start 8c-Dark",2334.09382517286,60.2277,13
"start 8b-Dark",2335.2599803918,60.1002,14
"start 8a-Dark",2331.54233445771,59.9059,15
