"SampleID","TA","Mass","Sample.Index"
"junk1",2220.62096096318,60.0268,1
"junk2",2210.36009911033,60.2175,2
"junk3",2208.458171652,60.0065,3
"20250622_sb_p23_t1",2380.57698494538,60.1139,4
"20250622_sb_p24_t1",2412.45403135735,60.092,5
"20250622_sb_p25_t1",2503.94437543881,60.1211,6
"20250622_sb_p26_t1",2520.67229107881,60.1546,7
"20250622_sb_p27_t1",2428.23664013551,60.1464,8
"20250622_sb_p28_t1",2442.97285232644,60.1276,9
"20250622_sb_p29_t1",2398.00829396541,60.3107,10
"20250622_sb_p30_t1",2405.30956067261,60.2466,11
"20250622_sb_p23_t2",2411.22945045245,60.1895,12
"20250622_sb_p24_t2",2514.78175872536,60.1805,13
"20250622_sb_p25_t2",2583.76479660587,60.3035,14
"20250622_sb_p26_t2",2578.3579378956,60.0695,15
"20250622_sb_p27_t2",2491.29396027399,60.211,16
"20250622_sb_p28_t2",2516.18594187018,60.0876,17
"20250622_sb_p29_t2",2452.64050779398,60.2654,18
"20250622_sb_p30_t2",2449.70959631429,60.0004,19
"20250622_sb_p23_t3",2439.26558700671,60.0498,20
"20250622_sb_p24_t3",2635.21938169541,60.1528,21
"20250622_sb_p25_t3",2613.58481022662,60.0609,22
"20250622_sb_p26_t3",2646.10220547349,60.0888,23
"20250622_sb_p27_t3",2539.56837663388,60.1929,24
"20250622_sb_p28_t3",2572.04041618948,60.0631,25
"20250622_sb_p29_t3",2488.89443559625,60.0057,26
"20250622_sb_p30_t3",2478.83277740387,60.0671,27
