"SampleID","TA","Mass","Sample.Index"
"junk1",2225.72965564208,60.1691,1
"junk2",2210.77929427207,60.0856,2
"junk3",2215.61152839273,60.2647,3
"crm",2198.76499272471,60.0916,4
