"SampleID","TA","Mass","Sample.Index"
"junk1",2242.41611525375,60.44,1
"junk2",2247.31270161779,60.1707,2
"junk3",2287.23870509173,60.1697,3
"CRM",2194.67725312509,60.1731,4
