Task,T4859,,,,,
0.1315,19,-47.5,22.6,0.0075,,
0.14,20,-46.9,22.6,0.0075,,
0.1475,21,-46.3,22.6,0.0075,,
0.156,22,-45.6,22.6,0.0075,,
0.1645,23,-45,22.6,0.0075,,
0.1725,24,-44.2,22.6,0.0075,,
0.181,25,-43.4,22.6,0.0075,,
0.1895,26,-42.4,22.6,0.0075,,
0.197,27,-41.8,22.6,0.0075,,
0.2055,28,-40.9,22.6,0.0075,,
0.214,29,-40.1,22.6,0.0075,,
0.2225,30,-39.2,22.6,0.0075,,
0.231,31,-38.4,22.6,0.0075,,
0.2395,32,-37.6,22.6,0.0075,,
0.247,33,-36.9,22.6,0.0075,,
0.2555,34,-36.1,22.6,0.0075,,
0.2635,35,-35.3,22.6,0.0075,,
0.272,36,-34.7,22.6,0.0075,,
0.2805,37,-34,22.6,0.0075,,
0.289,38,-33.3,22.6,0.0075,,
0.2965,39,-32.7,22.6,0.0075,,
0.305,40,-32.1,22.6,0.0075,,
0.3135,41,-31.3,22.6,0.0075,,
0.322,42,-30.6,22.6,0.0075,,
0.3305,43,-30,22.6,0.0075,,
0.3385,44,-29.4,22.6,0.0075,,
0.3465,45,-28.8,22.6,0.008,,
0.3545,46,-28.1,22.6,0.0075,,
0.363,47,-27.5,22.6,0.0075,,
0.3715,48,-26.9,22.6,0.0075,,
0.38,49,-26.3,22.6,0.0075,,
0.3885,50,-25.8,22.6,0.0075,,
0.396,51,-25.3,22.6,0.0075,,
0.4045,52,-24.9,22.6,0.0075,,
0.413,53,-24.2,22.6,0.0075,,
0.4215,54,-23.6,22.6,0.0075,,
0.4295,55,-23,22.6,0.0075,,
0.438,56,-22.5,22.6,0.0075,,
0.4455,57,-21.9,22.6,0.0075,,
0.454,58,-21.4,22.6,0.0075,,
0.4625,59,-20.9,22.6,0.0075,,
0.471,60,-20.4,22.6,0.0075,,
0.4795,61,-19.8,22.6,0.0075,,
0.488,62,-19.3,22.6,0.0075,,
0.4965,63,-18.8,22.6,0.0085,,
0.504,64,-18.3,22.6,0.0075,,
0.512,65,-17.8,22.6,0.0075,,
0.5205,66,-17.3,22.6,0.0075,,
0.529,67,-16.8,22.6,0.0075,,
0.5375,68,-16.2,22.6,0.0075,,
0.546,69,-15.9,22.6,0.0085,,
0.5535,70,-15.3,22.6,0.0075,,
0.562,71,-14.8,22.6,0.0075,,
0.5705,72,-14.3,22.6,0.0075,,
0.579,73,-13.9,22.6,0.0075,,
0.587,74,-13.3,22.6,0.0075,,
0.5955,75,-12.9,22.6,0.0085,,
0.603,76,-12.3,22.6,0.0075,,
0.6115,77,-11.8,22.6,0.0075,,
0.62,78,-11.4,22.6,0.0075,,
0.6285,79,-10.9,22.6,0.0075,,
0.637,80,-10.4,22.6,0.0075,,
0.6455,81,-9.9,22.6,0.0075,,
0.653,82,-9.5,22.6,0.0075,,
0.6615,83,-9.1,22.6,0.0075,,
0.67,84,-8.6,22.6,0.0075,,
0.678,85,-8.1,22.6,0.0075,,
0.6865,86,-7.7,22.6,0.0075,,
0.695,87,-7.2,22.6,0.0075,,
0.7025,88,-6.8,22.6,0.0075,,
0.711,89,-6.4,22.6,0.0075,,
0.7195,90,-5.9,22.6,0.0075,,
0.728,91,-5.4,22.6,0.0075,,
0.7365,92,-5.1,22.6,0.0075,,
0.7445,93,-4.4,22.6,0.0075,,
0.7525,94,-4,22.6,0.008,,
0.761,95,-3.4,22.6,0.0075,,
0.769,96,-2.8,22.6,0.0075,,
0.7775,97,-2.2,22.6,0.0075,,
0.786,98,-1.6,22.6,0.0075,,
0.7945,99,-1,22.6,0.0075,,
0.803,100,-0.7,22.6,0.0085,,
0.8105,101,-0.2,22.6,0.007,,
0.819,102,0.4,22.6,0.0075,,
0.8275,103,0.8,22.6,0.0075,,
0.836,104,0.6,22.6,0.0075,,
0.844,105,0.9,22.6,0.0075,,
0.852,106,1.4,22.6,0.008,,
0.86,107,2,22.6,0.0075,,
0.8685,108,2.5,22.6,0.0075,,
0.877,109,3.3,22.6,0.0075,,
0.8855,110,3.7,22.6,0.0075,,
0.894,111,4.1,22.6,0.0075,,
0.9015,112,4.6,22.6,0.0075,,
0.91,113,5.1,22.6,0.0075,,
0.9185,114,5.6,22.6,0.0075,,
0.927,115,6,22.6,0.0075,,
0.9355,116,6.5,22.6,0.0075,,
0.9435,117,7,22.6,0.0075,,
0.9515,118,7.3,22.6,0.008,,
0.9595,119,7.9,22.6,0.0075,,
0.968,120,8.6,22.6,0.0075,,
0.9765,121,9.2,22.6,0.0075,,
0.985,122,9.8,22.6,0.0075,,
0.9935,123,10.5,22.6,0.0075,,
1.001,124,11.1,22.6,0.0075,,
1.0095,125,11.7,22.6,0.0075,,
1.018,126,12.4,22.6,0.0075,,
1.0265,127,13,22.6,0.0075,,
1.0345,128,13.6,22.6,0.0075,,
1.043,129,14.2,22.6,0.0075,,
1.0505,130,14.8,22.6,0.0075,,
1.059,131,15.5,22.6,0.0075,,
1.0675,132,16.1,22.6,0.0075,,
1.076,133,16.7,22.6,0.0075,,
1.0845,134,17.4,22.6,0.0075,,
1.093,135,18.1,22.6,0.0075,,
1.1005,136,18.7,22.6,0.007,,
1.109,137,19.3,22.6,0.0075,,
1.1175,138,20.1,22.6,0.0075,,
1.1255,139,20.8,22.6,0.0075,,
1.134,140,21.6,22.6,0.0075,,
1.1425,141,22.4,22.6,0.0075,,
1.15,142,23.1,22.6,0.0075,,
1.1585,143,23.9,22.6,0.0075,,
1.167,144,24.7,22.6,0.0075,,
1.1755,145,25.5,22.6,0.0075,,
1.184,146,26.4,22.6,0.0075,,
1.1925,147,27.2,22.6,0.0075,,
1.2,148,28.1,22.6,0.0075,,
1.2085,149,29.2,22.6,0.0075,,
1.2165,150,30.3,22.6,0.0075,,
1.225,151,31.4,22.6,0.0075,,
1.2335,152,32.6,22.6,0.0075,,
1.242,153,33.8,22.6,0.0075,,
1.2495,154,35,22.6,0.0075,,
1.258,155,36.3,22.6,0.0075,,
1.2665,156,37.9,22.6,0.0075,,
1.275,157,39.5,22.6,0.0075,,
1.2835,158,41.2,22.6,0.0075,,
1.2915,159,43,22.6,0.0075,,
1.2995,160,44.9,22.6,0.008,,
1.3075,161,47.2,22.6,0.0075,,
1.316,162,49.6,22.6,0.0075,,
1.3245,163,52.3,22.6,0.0075,,
1.333,164,55.3,22.6,0.0075,,
1.3415,165,58.8,22.6,0.0075,,
1.349,166,62.2,22.6,0.0075,,
1.3575,167,66.1,22.6,0.0075,,
1.366,168,70.8,22.6,0.0075,,
1.3745,169,76,22.6,0.0075,,
1.383,170,81.4,22.6,0.0075,,
1.391,171,87.2,22.6,0.0075,,
1.399,172,92.6,22.6,0.008,,
1.407,173,99.4,22.6,0.0075,,
1.4155,174,106.6,22.6,0.0075,,
1.424,175,114,22.6,0.0075,,
1.4325,176,121.7,22.6,0.0075,,
1.441,177,129.3,22.6,0.0075,,
1.4485,178,136.3,22.6,0.0075,,
1.457,179,143.7,22.6,0.0075,,
1.4655,180,150.4,22.6,0.0075,,
1.474,181,157,22.7,0.0075,,
1.4825,182,163,22.6,0.0075,,
1.4905,183,168,22.7,0.008,,
1.498,184,172.7,22.7,0.0075,,
1.5065,185,176.6,22.7,0.0075,,
1.515,186,180.2,22.7,0.0075,,
1.5235,187,183,22.7,0.0075,,
1.533,188,185.3,22.6,0.008,,
1.533,428,193,22.7,0,,
1.5335,429,192.9,22.7,0.0005,,
1.535,430,192.8,22.7,0.001,,
1.5375,431,192.8,22.7,0.002,,
1.5415,432,192.9,22.7,0.003,,
1.548,433,193.1,22.7,0.0045,,
1.5565,434,193.5,22.7,0.006,,
1.564,435,194.2,22.7,0.006,,
1.5725,436,194.9,22.7,0.0065,,
1.581,437,195.8,22.7,0.0065,,
1.589,438,196.7,22.7,0.0055,,
1.5975,439,197.6,22.7,0.006,,
1.606,440,198.5,22.7,0.006,,
1.6135,441,199.3,22.7,0.006,,
1.622,442,200,22.7,0.0065,,
1.6305,443,200.7,22.7,0.0065,,
1.639,444,201.5,22.7,0.006,,
1.6475,445,202.2,22.7,0.006,,
1.656,446,202.9,22.7,0.006,,
1.6635,447,203.5,22.7,0.006,,
1.672,448,204.2,22.7,0.0065,,
1.68,449,204.8,22.7,0.006,,
1.6885,450,205.5,22.7,0.006,,
1.697,451,206.1,22.7,0.006,,
1.7055,452,206.7,22.7,0.006,,
1.713,453,207.3,22.7,0.006,,
1.7215,454,207.9,22.7,0.0065,,
1.73,455,208.4,22.7,0.0065,,
1.7385,456,209,22.7,0.006,,
1.747,457,209.4,22.7,0.006,,
1.755,458,209.9,22.7,0.0055,,
1.7635,459,210.4,22.7,0.0065,,
1.771,460,210.8,22.7,0.006,,
1.7795,461,211.3,22.7,0.0065,,
1.788,462,211.8,22.7,0.006,,
1.7965,463,212.2,22.7,0.006,,
1.805,464,212.8,22.7,0.006,,
1.8135,465,213.4,22.7,0.006,,
1.821,466,213.9,22.7,0.006,,
1.8295,467,214.3,22.7,0.0065,,
1.8375,468,214.7,22.7,0.006,,
1.846,469,215.1,22.7,0.006,,
1.8545,470,215.4,22.7,0.006,,
1.863,471,215.9,22.7,0.006,,
1.8705,472,216.3,22.7,0.006,,
1.879,473,216.7,22.7,0.0065,,
1.8875,474,217,22.7,0.0065,,
1.896,475,217.4,22.7,0.006,,
1.904,476,217.7,22.7,0.0055,,
1.9125,477,218.1,22.7,0.006,,
1.921,478,218.4,22.7,0.0065,,
1.9285,479,218.8,22.7,0.006,,
1.937,480,219.2,22.7,0.0065,,
1.9455,481,219.5,22.7,0.006,,
1.954,482,219.9,22.7,0.006,,
1.9625,483,220.2,22.7,0.006,,
1.971,484,220.6,22.7,0.006,,
1.9785,485,221.1,22.7,0.006,,
1.987,486,221.3,22.7,0.0065,,
1.995,487,221.5,22.7,0.0055,,
2.0035,488,221.9,22.7,0.006,,
2.012,489,222.1,22.7,0.006,,
2.0195,490,222.4,22.7,0.006,,
2.028,491,222.7,22.7,0.0065,,
2.0365,492,223.3,22.7,0.0065,,
2.045,493,223.6,22.7,0.006,,
2.0535,494,223.9,22.7,0.006,,
2.062,495,224.1,22.7,0.006,,
2.07,496,224.4,22.7,0.006,,
2.078,497,224.8,22.7,0.006,,
2.0865,498,225,22.7,0.0065,,
2.0945,499,225.4,22.7,0.0055,,
2.103,500,225.7,22.7,0.006,,
2.1115,501,225.9,22.7,0.006,,
2.12,502,226.1,22.7,0.006,,
2.1275,503,226.2,22.7,0.006,,
2.136,504,226.6,22.7,0.0065,,
2.1445,505,226.8,22.7,0.0065,,
2.153,506,227,22.7,0.006,,
2.161,507,227.3,22.7,0.0055,,
2.1695,508,227.6,22.7,0.006,,
2.177,509,227.8,22.7,0.006,,
2.1855,510,228.1,22.7,0.0065,,
2.194,511,228.3,22.7,0.0065,,
2.2025,512,228.5,22.7,0.006,,
2.211,513,228.8,22.7,0.006,,
2.2195,514,229,22.7,0.006,,
2.227,515,229.3,22.7,0.006,,
2.2355,516,229.6,22.7,0.0065,,
2.244,517,229.8,22.7,0.0065,,
2.252,518,230.1,22.7,0.0055,,
2.2605,519,230.5,22.7,0.006,,
2.269,520,230.7,22.7,0.006,,
2.2775,521,230.9,22.7,0.0065,,
2.285,522,231.1,22.7,0.006,,
2.2935,523,231.3,22.7,0.0065,,
2.302,524,231.6,22.7,0.006,,
2.3105,525,231.8,22.7,0.006,,
2.3185,526,232,22.7,0.0055,,
2.327,527,232.2,22.7,0.0065,,
2.3345,528,232.5,22.7,0.006,,
2.343,529,232.7,22.7,0.0065,,
2.3515,530,232.9,22.7,0.006,,
2.36,531,233.1,22.7,0.006,,
2.3685,532,233.3,22.7,0.006,,
2.377,533,233.5,22.7,0.0065,,
2.3845,534,233.7,22.7,0.006,,
2.393,535,233.9,22.7,0.0065,,
2.401,536,234.1,22.7,0.0055,,
2.4085,537,234.3,22.7,0.0055,,
2.415,538,234.5,22.7,0.0045,,
2.4205,539,234.6,22.7,0.004,,
2.422,540,234.7,22.7,0.001,,
2.4225,541,234.8,22.7,0.0005,,
2.4235,542,234.8,22.7,0.0005,,
2.425,543,234.9,22.7,0.001,,
2.427,544,234.9,22.7,0.0015,,
2.43,545,234.9,22.7,0.0025,,
2.434,546,235,22.7,0.003,,
2.436,547,235,22.7,0.003,,
Scope 1/1, Sample 4/4 (CRM),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-40.8,22.9,NaN,,
0.001,1,-42.6,22.9,0.001,,
0.0025,2,-43,22.9,0.0015,,
0.005,3,-43.4,22.9,0.002,,
0.009,4,-43.8,22.9,0.0035,,
0.015,5,-44.2,22.9,0.0055,,
0.0235,6,-44.5,22.9,0.0075,,
0.032,7,-44.7,22.9,0.0075,,
0.0405,8,-45,22.9,0.0075,,
0.049,9,-45.1,22.9,0.0075,,
0.0565,10,-45,22.9,0.007,,
0.065,11,-45,22.9,0.0075,,
0.0735,12,-44.9,22.9,0.0075,,
0.082,13,-44.7,22.9,0.0075,,
0.09,14,-44.4,22.9,0.0075,,
0.0985,15,-44.1,22.9,0.0075,,
0.106,16,-43.7,22.9,0.007,,
0.1145,17,-43.3,22.9,0.0075,,
0.123,18,-42.9,22.9,0.0075,,
0.1315,19,-42.4,22.9,0.0075,,
0.14,20,-41.8,22.9,0.0075,,
0.1485,21,-41.2,22.9,0.0075,,
0.156,22,-40.7,22.9,0.007,,
0.1645,23,-40,22.9,0.0075,,
0.173,24,-39.3,22.9,0.0075,,
0.181,25,-38.6,22.9,0.0075,,
0.1895,26,-37.9,22.9,0.0075,,
0.198,27,-37.3,22.9,0.007,,
0.2055,28,-36.6,22.9,0.007,,
0.214,29,-36,22.9,0.0075,,
0.2225,30,-35.3,22.9,0.0075,,
0.231,31,-34.6,22.9,0.0075,,
0.2395,32,-33.8,22.9,0.0075,,
0.248,33,-33.2,22.9,0.0075,,
0.2555,34,-32.6,22.9,0.007,,
0.264,35,-32,22.9,0.0075,,
0.272,36,-31.4,22.9,0.0075,,
0.2805,37,-30.8,22.9,0.0075,,
0.289,38,-30.1,22.9,0.0075,,
0.2975,39,-29.5,22.9,0.0075,,
0.305,40,-29.1,22.9,0.007,,
0.3135,41,-28.4,22.9,0.0075,,
0.322,42,-28,22.9,0.0075,,
0.3305,43,-27.5,22.9,0.0075,,
0.339,44,-26.9,22.9,0.0075,,
0.347,45,-26.3,22.9,0.0075,,
0.355,46,-25.9,22.9,0.0075,,
0.363,47,-25.2,22.9,0.0075,,
0.3715,48,-24.6,22.9,0.0075,,
0.38,49,-24.2,22.9,0.0075,,
0.3885,50,-23.7,22.9,0.0075,,
0.397,51,-23.1,22.9,0.0075,,
0.4045,52,-22.6,22.9,0.007,,
0.413,53,-22.1,22.9,0.0075,,
0.4215,54,-21.5,22.9,0.0075,,
0.43,55,-20.9,22.9,0.0075,,
0.4385,56,-20.4,22.9,0.0075,,
0.4465,57,-20,22.9,0.0075,,
0.454,58,-19.6,22.9,0.007,,
0.4625,59,-19.2,22.9,0.0075,,
0.471,60,-18.6,22.9,0.0075,,
0.4795,61,-18,22.9,0.0075,,
0.488,62,-17.5,22.9,0.0075,,
0.4965,63,-17,22.9,0.0075,,
0.504,64,-16.5,22.9,0.007,,
0.5125,65,-16.1,22.9,0.0075,,
0.521,66,-15.6,22.9,0.0075,,
0.529,67,-15.1,22.9,0.0075,,
0.5375,68,-14.7,22.9,0.0075,,
0.546,69,-14.2,22.9,0.0075,,
0.5545,70,-13.8,22.9,0.0075,,
0.562,71,-13.3,22.9,0.007,,
0.5705,72,-12.8,22.9,0.0075,,
0.579,73,-12.3,22.9,0.0075,,
0.5875,74,-11.7,22.9,0.0075,,
0.596,75,-11.3,22.9,0.0075,,
0.604,76,-10.8,22.9,0.0065,,
0.612,77,-10.5,22.9,0.0075,,
0.62,78,-10,22.9,0.0075,,
0.6285,79,-9.5,22.9,0.0075,,
0.637,80,-9,22.9,0.0075,,
0.6455,81,-8.4,22.9,0.0075,,
0.654,82,-8,22.9,0.0075,,
0.6615,83,-7.6,22.9,0.007,,
0.67,84,-7.3,22.9,0.0075,,
0.6785,85,-6.9,22.9,0.0075,,
0.6865,86,-6.4,22.9,0.0075,,
0.695,87,-5.9,22.9,0.0075,,
0.7035,88,-5.4,22.9,0.0075,,
0.711,89,-4.9,22.9,0.007,,
0.7195,90,-4.3,22.9,0.0075,,
0.728,91,-3.7,22.9,0.0075,,
0.7365,92,-3.1,22.9,0.0075,,
0.745,93,-2.6,22.9,0.0075,,
0.7535,94,-2.2,22.9,0.0075,,
0.761,95,-1.8,22.9,0.007,,
0.7695,96,-1.3,22.9,0.0075,,
0.7775,97,-0.6,22.9,0.0075,,
0.786,98,-0.1,22.9,0.0075,,
0.7945,99,0.1,22.9,0.0075,,
0.803,100,0.3,22.9,0.0075,,
0.8105,101,0.6,22.9,0.007,,
0.819,102,1,22.9,0.0075,,
0.8275,103,1.5,22.9,0.0075,,
0.836,104,2.1,22.9,0.0075,,
0.8445,105,2.9,22.9,0.0075,,
0.8525,106,3.8,22.9,0.0075,,
0.8605,107,3.7,22.9,0.0075,,
0.869,108,4.4,22.9,0.0075,,
0.877,109,5,22.9,0.0075,,
0.8855,110,5.4,22.9,0.0075,,
0.894,111,5.8,22.9,0.0075,,
0.9025,112,6.2,22.9,0.0075,,
0.91,113,6.6,22.9,0.007,,
0.9185,114,7.1,22.9,0.0075,,
0.927,115,7.7,22.9,0.0075,,
0.9355,116,8.3,22.9,0.0075,,
0.944,117,9.1,22.9,0.0075,,
0.952,118,9.6,22.9,0.0075,,
0.96,119,10.1,22.9,0.0075,,
0.968,120,10.7,22.9,0.0075,,
0.9765,121,11.5,22.9,0.0075,,
0.985,122,12.1,22.9,0.0075,,
0.9935,123,12.8,22.9,0.0075,,
1.002,124,13.4,22.9,0.0075,,
1.0095,125,14,22.9,0.007,,
1.018,126,14.6,22.9,0.0075,,
1.0265,127,15.3,22.9,0.0075,,
1.035,128,15.9,22.9,0.0075,,
1.043,129,16.6,22.9,0.0075,,
1.0515,130,17.3,22.9,0.0075,,
1.059,131,17.9,22.9,0.007,,
1.0675,132,18.7,22.9,0.0075,,
1.076,133,19.5,22.9,0.0075,,
1.0845,134,20.2,22.9,0.0075,,
1.093,135,21,22.9,0.0075,,
1.1015,136,21.7,22.9,0.0075,,
1.109,137,22.5,22.9,0.007,,
1.1175,138,23.3,22.9,0.0075,,
1.126,139,24.2,22.9,0.0075,,
1.134,140,25.2,22.9,0.0075,,
1.1425,141,26.2,22.9,0.0075,,
1.151,142,27.1,22.9,0.0075,,
1.1585,143,28.1,22.9,0.007,,
1.167,144,29.2,22.9,0.0075,,
1.1755,145,30.4,22.9,0.0075,,
1.184,146,31.6,22.9,0.0075,,
1.1925,147,32.9,22.9,0.0075,,
1.201,148,34.2,22.9,0.0075,,
1.2085,149,35.5,22.9,0.007,,
1.217,150,36.9,22.9,0.0075,,
1.225,151,38.6,22.9,0.0075,,
1.2335,152,40.4,22.9,0.0075,,
1.242,153,42.4,22.9,0.0075,,
1.2505,154,44.6,22.9,0.0075,,
1.259,155,46.8,22.9,0.0075,,
1.2665,156,49.5,22.9,0.007,,
1.275,157,52.4,22.9,0.0075,,
1.2835,158,55.7,22.9,0.0075,,
1.2915,159,59.3,22.9,0.0075,,
1.3,160,63.6,22.9,0.0075,,
1.3085,161,68.4,22.9,0.007,,
1.316,162,72.9,22.9,0.007,,
1.3245,163,78.5,22.9,0.0075,,
1.333,164,84.5,22.9,0.0075,,
1.3415,165,91,22.9,0.0075,,
1.35,166,97.9,22.9,0.0075,,
1.3585,167,105.3,22.9,0.007,,
1.366,168,112.3,22.9,0.007,,
1.3745,169,120.2,22.9,0.0075,,
1.383,170,128.4,22.9,0.0075,,
1.391,171,136.2,22.9,0.0075,,
1.3995,172,143.5,22.9,0.0075,,
1.408,173,149.6,22.9,0.0075,,
1.4155,174,156.2,22.9,0.007,,
1.424,175,162.2,22.9,0.0075,,
1.4325,176,167.6,22.9,0.0075,,
1.441,177,172,22.9,0.0075,,
1.4495,178,175.9,22.9,0.0075,,
1.457,179,178.9,23,0.007,,
1.4655,180,181.7,23,0.0075,,
1.474,181,184.2,23,0.0075,,
1.481,182,185.1,23,0.007,,
1.481,422,192.2,23,0,,
1.4815,423,192.1,23,0.0005,,
1.483,424,192.1,23,0.0015,,
1.4855,425,192.1,23,0.002,,
1.4895,426,192.2,23,0.0035,,
1.4955,427,192.5,23,0.005,,
1.504,428,192.8,23,0.0075,,
1.5115,429,193.4,23,0.007,,
1.52,430,194.2,23,0.0075,,
1.5285,431,195,23,0.007,,
1.537,432,195.8,23,0.007,,
1.545,433,196.8,23,0.0065,,
1.5535,434,197.5,23,0.007,,
1.561,435,198.3,23,0.007,,
1.5695,436,199,23,0.0075,,
1.578,437,199.7,23,0.0075,,
1.5865,438,200.4,23,0.007,,
1.595,439,201.1,23,0.007,,
1.6035,440,201.8,23,0.007,,
1.611,441,202.5,23,0.007,,
1.6195,442,203.1,23,0.0075,,
1.628,443,203.7,23,0.007,,
1.6365,444,204.2,23,0.007,,
1.6445,445,204.9,23,0.0065,,
1.653,446,205.4,23,0.007,,
1.6605,447,206.1,23,0.007,,
1.669,448,206.6,23,0.0075,,
1.6775,449,207.2,23,0.0075,,
1.686,450,207.7,23,0.007,,
1.6945,451,208.3,23,0.007,,
1.703,452,208.7,23,0.007,,
1.7105,453,209.2,23,0.007,,
1.719,454,209.7,23,0.0075,,
1.7275,455,210.2,23,0.0075,,
1.7355,456,210.7,23,0.0065,,
1.744,457,211.2,23,0.007,,
1.7525,458,211.7,23,0.007,,
1.76,459,212.1,23,0.007,,
1.7685,460,212.4,23,0.007,,
1.777,461,212.9,23,0.0075,,
1.7855,462,213.4,23,0.007,,
1.794,463,213.8,23,0.007,,
1.802,464,214.1,23,0.0065,,
1.8105,465,214.4,23,0.0075,,
1.818,466,214.8,23,0.007,,
1.8265,467,215.3,23,0.0075,,
1.835,468,215.7,23,0.007,,
1.8435,469,216.1,23,0.007,,
1.852,470,216.6,23,0.007,,
1.8595,471,216.9,23,0.007,,
1.868,472,217.3,23,0.0075,,
1.8765,473,217.6,23,0.0075,,
1.885,474,218,23,0.007,,
1.8935,475,218.4,23,0.007,,
1.9015,476,218.7,23,0.0065,,
1.9095,477,219.1,23,0.0075,,
1.9175,478,219.4,23,0.0075,,
1.926,479,219.7,23,0.0075,,
1.9345,480,220.1,23,0.007,,
1.943,481,220.4,23,0.007,,
1.9515,482,220.6,23,0.007,,
1.959,483,220.9,23,0.007,,
1.9675,484,221.3,23,0.0075,,
1.976,485,221.5,23,0.0075,,
1.9845,486,221.8,23,0.007,,
1.9925,487,222.2,23,0.0065,,
2.001,488,222.5,23,0.007,,
2.0085,489,222.7,23,0.007,,
2.017,490,222.9,23,0.0075,,
2.0255,491,223.2,23,0.0075,,
2.034,492,223.4,23,0.007,,
2.0425,493,223.7,23,0.007,,
2.051,494,224,23,0.007,,
2.0585,495,224.3,23,0.007,,
2.067,496,224.6,23,0.0075,,
2.0755,497,224.9,23,0.0075,,
2.0835,498,225.1,23,0.0065,,
2.092,499,225.3,23,0.007,,
2.1005,500,225.6,23,0.007,,
2.109,501,225.9,23,0.0075,,
2.1165,502,226.1,23,0.007,,
2.125,503,226.3,23,0.007,,
2.1335,504,226.6,23,0.007,,
2.142,505,226.9,23,0.007,,
2.1505,506,227.2,23,0.007,,
2.158,507,227.4,23,0.007,,
2.1665,508,227.5,23,0.0075,,
2.1745,509,227.8,23,0.0075,,
2.183,510,228.1,23,0.007,,
2.1915,511,228.4,23,0.007,,
2.2,512,228.7,23,0.007,,
2.2075,513,228.8,23,0.007,,
2.216,514,229,23,0.0075,,
2.2245,515,229.1,23,0.0075,,
2.233,516,229.4,23,0.007,,
2.241,517,229.7,23,0.0065,,
2.2495,518,230,23,0.007,,
2.258,519,230.2,23,0.007,,
2.2655,520,230.4,23,0.007,,
2.274,521,230.6,23,0.0075,,
2.2825,522,230.8,23,0.007,,
2.291,523,231,23,0.007,,
2.2995,524,231.2,23,0.007,,
2.308,525,231.4,23,0.007,,
2.3155,526,231.7,23,0.007,,
2.324,527,232,23,0.0075,,
2.332,528,232.2,23,0.0075,,
2.3405,529,232.4,23,0.007,,
2.349,530,232.6,23,0.007,,
2.3575,531,232.8,23,0.007,,
2.365,532,232.9,23,0.007,,
2.3735,533,233.2,23,0.0075,,
2.382,534,233.3,23,0.0075,,
2.3905,535,233.5,23,0.007,,
2.399,536,233.7,23,0.007,,
2.4075,537,234,23,0.007,,
2.415,538,234.1,23,0.007,,
2.4225,539,234.3,23,0.007,,
2.4295,540,234.5,23,0.006,,
2.435,541,234.7,23,0.0045,,
2.436,542,234.8,23,0.001,,
2.4365,543,234.9,23,0.0005,,
2.437,544,234.8,23,0.0005,,
2.4385,545,234.8,23,0.0015,,
2.44,546,234.9,23,0.001,,
2.442,547,234.9,23,0.0015,,
2.446,548,235,23,0.0025,,
