Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk1,12/4/2023 12:31:13 PM,OK,Unchecked,0,,25.0,°C,,2.544,mL,,60.413,g,,60.4128,g,,1.0,g/mL
2,junk2,12/4/2023 12:42:11 PM,OK,Unchecked,0,,25.0,°C,,2.524,mL,,60.321,g,,60.3212,g,,1.0,g/mL
3,HC_OO_Dusk_W_10-21,12/4/2023 12:52:58 PM,OK,Unchecked,0,,25.0,°C,,2.497,mL,,59.624,g,,59.6245,g,,1.0,g/mL
4,HC_OO_Dusk_E_10-21,12/4/2023 1:03:42 PM,OK,Unchecked,0,,25.0,°C,,2.530,mL,,59.954,g,,59.9544,g,,1.0,g/mL
5,HC_OO_Dusk_M_10-21,12/4/2023 1:14:28 PM,OK,Unchecked,0,,25.0,°C,,2.510,mL,,59.858,g,,59.8585,g,,1.0,g/mL
6,OO_Dusk_10-21,12/4/2023 1:25:17 PM,OK,Unchecked,0,,25.0,°C,,2.494,mL,,60.090,g,,60.0904,g,,1.0,g/mL
7,RW1_Dusk_10-21,12/4/2023 1:36:03 PM,OK,Unchecked,0,,25.0,°C,,2.482,mL,,59.726,g,,59.7263,g,,1.0,g/mL
8,RW3_Dusk_10-21,12/4/2023 1:46:45 PM,OK,Unchecked,0,,25.0,°C,,2.488,mL,,60.270,g,,60.2704,g,,1.0,g/mL
9,RW5_Dusk_10-21,12/4/2023 1:57:32 PM,OK,Unchecked,0,,25.0,°C,,2.635,mL,,59.905,g,,59.9053,g,,1.0,g/mL
10,P5_Dusk_10-21,12/4/2023 2:08:42 PM,OK,Unchecked,0,,25.0,°C,,2.494,mL,,60.148,g,,60.1479,g,,1.0,g/mL
11,B5_Dusk_10-21,12/4/2023 2:19:33 PM,OK,Unchecked,0,,25.0,°C,,2.480,mL,,60.350,g,,60.3503,g,,1.0,g/mL
12,HC_OO_Dusk_10-22,12/4/2023 2:30:18 PM,OK,Unchecked,0,,25.0,°C,,2.486,mL,,59.946,g,,59.9465,g,,1.0,g/mL
13,HC_OO_Dusk_E_10-22,12/4/2023 2:41:04 PM,OK,Unchecked,0,,25.0,°C,,2.478,mL,,59.836,g,,59.8365,g,,1.0,g/mL
14,RW2_Dusk_10-22,12/4/2023 2:51:54 PM,OK,Unchecked,0,,25.0,°C,,2.439,mL,,60.175,g,,60.1747,g,,1.0,g/mL
15,B4_Dusk_10-22,12/4/2023 3:02:38 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,59.660,g,,59.6602,g,,1.0,g/mL
16,P3_Dusk_10-22,12/4/2023 3:13:21 PM,OK,Unchecked,0,,25.0,°C,,2.462,mL,,59.610,g,,59.6105,g,,1.0,g/mL
17,P6_Dusk_10-22,12/4/2023 3:24:12 PM,OK,Unchecked,0,,25.0,°C,,2.469,mL,,59.640,g,,59.6402,g,,1.0,g/mL
18,HC_OO_Dusk_E_10-23,12/4/2023 3:35:03 PM,OK,Unchecked,0,,25.0,°C,,2.500,mL,,60.454,g,,60.4540,g,,1.0,g/mL
19,HC_OO_Dusk_W_10-23,12/4/2023 3:45:49 PM,OK,Unchecked,0,,25.0,°C,,2.496,mL,,60.476,g,,60.4758,g,,1.0,g/mL
20,HC_OO_Dusk_M_10-23,12/4/2023 3:56:35 PM,OK,Unchecked,0,,25.0,°C,,2.486,mL,,60.318,g,,60.3175,g,,1.0,g/mL
21,B2_Dusk_10-23,12/4/2023 4:07:22 PM,OK,Unchecked,0,,25.0,°C,,2.491,mL,,60.476,g,,60.4760,g,,1.0,g/mL
22,B3_Dusk_10-23,12/4/2023 4:18:17 PM,OK,Unchecked,0,,25.0,°C,,2.442,mL,,60.076,g,,60.0756,g,,1.0,g/mL
23,B6_Dusk_10-23,12/4/2023 4:29:04 PM,OK,Unchecked,0,,25.0,°C,,2.490,mL,,60.368,g,,60.3677,g,,1.0,g/mL
24,RW4_Dusk_10-23,12/4/2023 4:39:54 PM,OK,Unchecked,0,,25.0,°C,,2.474,mL,,60.397,g,,60.3969,g,,1.0,g/mL
25,P1_Dusk_10-23,12/4/2023 4:50:41 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,60.173,g,,60.1726,g,,1.0,g/mL
26,HC_OO_Dusk_A_10-24,12/4/2023 5:01:29 PM,OK,Unchecked,0,,25.0,°C,,2.498,mL,,60.429,g,,60.4293,g,,1.0,g/mL
27,HC_OO_Dusk_B_10-24,12/4/2023 5:12:23 PM,OK,Unchecked,0,,25.0,°C,,2.471,mL,,60.054,g,,60.0545,g,,1.0,g/mL
28,HC_OO_Dusk_C_10-24,12/4/2023 5:23:15 PM,OK,Unchecked,0,,25.0,°C,,2.492,mL,,60.402,g,,60.4023,g,,1.0,g/mL
29,M4_Dusk_10-24,12/4/2023 5:34:03 PM,OK,Unchecked,0,,25.0,°C,,2.478,mL,,60.009,g,,60.0091,g,,1.0,g/mL
30,M5_Dusk_10-24,12/4/2023 5:44:49 PM,OK,Unchecked,0,,25.0,°C,,2.502,mL,,60.491,g,,60.4909,g,,1.0,g/mL
31,B1_Dusk_10-24,12/4/2023 5:55:41 PM,OK,Unchecked,0,,25.0,°C,,2.462,mL,,59.664,g,,59.6641,g,,1.0,g/mL
32,RW6_Dusk_10-24,12/4/2023 6:06:25 PM,OK,Unchecked,0,,25.0,°C,,2.518,mL,,60.309,g,,60.3091,g,,1.0,g/mL
33,CRM,12/4/2023 6:17:17 PM,OK,Unchecked,0,,25.0,°C,,2.504,mL,,60.186,g,,60.1856,g,,1.0,g/mL
12/4/2023 6:32:15 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
