"SampleID","TA","Mass","Sample.Index"
"junk1",2257.51143952233,60.4128,1
"junk2",2221.68674258358,60.3212,2
"HC_OO_Dusk_W_10-21",2216.12361735958,59.6245,3
"HC_OO_Dusk_E_10-21",2206.31254307482,59.9544,4
"HC_OO_Dusk_M_10-21",2231.96829865066,59.8585,5
"OO_Dusk_10-21",2201.83608508868,60.0904,6
"RW1_Dusk_10-21",2213.92301424773,59.7263,7
"RW3_Dusk_10-21",2176.59642537664,60.2704,8
"RW5_Dusk_10-21",2440.15053513116,59.9053,9
"P5_Dusk_10-21",2205.89402411396,60.1479,10
"B5_Dusk_10-21",2171.16402584887,60.3503,11
"HC_OO_Dusk_10-22",2204.35551113199,59.9465,12
"HC_OO_Dusk_E_10-22",2208.44548743786,59.8365,13
"RW2_Dusk_10-22",2128.58835916736,60.1747,14
"B4_Dusk_10-22",2205.5576362624,59.6602,15
"P3_Dusk_10-22",2199.1632842084,59.6105,16
"P6_Dusk_10-22",2206.94993267702,59.6402,17
"HC_OO_Dusk_E_10-23",2204.81336266995,60.454,18
"HC_OO_Dusk_W_10-23",2209.57626939831,60.4758,19
"HC_OO_Dusk_M_10-23",2198.19636892517,60.3175,20
"B2_Dusk_10-23",2199.09153932888,60.476,21
"B3_Dusk_10-23",2135.7441496356,60.0756,22
"B6_Dusk_10-23",2207.04075164678,60.3677,23
"RW4_Dusk_10-23",2179.21316067632,60.3969,24
"P1_Dusk_10-23",2185.65483300706,60.1726,25
"HC_OO_Dusk_A_10-24",2199.37301524253,60.4293,26
"HC_OO_Dusk_B_10-24",2201.03285808774,60.0545,27
"HC_OO_Dusk_C_10-24",2203.65331109911,60.4023,28
"M4_Dusk_10-24",2210.82813208231,60.0091,29
"M5_Dusk_10-24",2193.92662611284,60.4909,30
"B1_Dusk_10-24",2193.87077463563,59.6641,31
"RW6_Dusk_10-24",2245.66104708217,60.3091,32
"CRM",2220.7293128158,60.1856,33
