Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk1,4/18/2022 11:48:54 AM,OK,Unchecked,0,,25.0,°C,,2.299,mL,,59.962,g,,59.9625,g,,1.0,g/mL
2,Junk2,4/18/2022 11:59:23 AM,OK,Unchecked,0,,25.0,°C,,2.210,mL,,59.752,g,,59.7520,g,,1.0,g/mL
3,Junk3,4/18/2022 12:09:32 PM,OK,Unchecked,0,,25.0,°C,,2.201,mL,,60.003,g,,60.0033,g,,1.0,g/mL
4,C01LD,4/18/2022 12:19:41 PM,OK,Unchecked,0,,25.0,°C,,2.212,mL,,60.472,g,,60.4716,g,,1.0,g/mL
5,C02LD,4/18/2022 12:29:50 PM,OK,Unchecked,0,,25.0,°C,,2.308,mL,,60.472,g,,60.4719,g,,1.0,g/mL
6,C03LD,4/18/2022 12:40:12 PM,OK,Unchecked,0,,25.0,°C,,2.314,mL,,59.513,g,,59.5129,g,,1.0,g/mL
7,C04LD,4/18/2022 12:50:35 PM,OK,Unchecked,0,,25.0,°C,,2.282,mL,,60.122,g,,60.1215,g,,1.0,g/mL
8,C05LD,4/18/2022 1:00:53 PM,OK,Unchecked,0,,25.0,°C,,2.295,mL,,60.448,g,,60.4478,g,,1.0,g/mL
9,C06LD,4/18/2022 1:11:14 PM,OK,Unchecked,0,,25.0,°C,,2.309,mL,,59.591,g,,59.5907,g,,1.0,g/mL
10,C07LD,4/18/2022 1:21:38 PM,OK,Unchecked,0,,25.0,°C,,2.316,mL,,59.802,g,,59.8016,g,,1.0,g/mL
11,C08LD,4/18/2022 1:32:01 PM,OK,Unchecked,0,,25.0,°C,,2.310,mL,,59.600,g,,59.6003,g,,1.0,g/mL
12,C09LD,4/18/2022 1:42:23 PM,OK,Unchecked,0,,25.0,°C,,2.275,mL,,60.416,g,,60.4162,g,,1.0,g/mL
13,C10LD,4/18/2022 1:52:41 PM,OK,Unchecked,0,,25.0,°C,,2.282,mL,,60.470,g,,60.4703,g,,1.0,g/mL
14,C11LD,4/18/2022 2:03:00 PM,OK,Unchecked,0,,25.0,°C,,2.284,mL,,60.417,g,,60.4167,g,,1.0,g/mL
15,C12LD,4/18/2022 2:13:19 PM,OK,Unchecked,0,,25.0,°C,,2.295,mL,,60.724,g,,60.7239,g,,1.0,g/mL
16,C13LD,4/18/2022 2:23:40 PM,OK,Unchecked,0,,25.0,°C,,2.316,mL,,60.419,g,,60.4186,g,,1.0,g/mL
17,C14LD,4/18/2022 2:34:03 PM,OK,Unchecked,0,,25.0,°C,,2.278,mL,,60.496,g,,60.4964,g,,1.0,g/mL
18,C15LD,4/18/2022 2:44:24 PM,OK,Unchecked,0,,25.0,°C,,2.306,mL,,59.636,g,,59.6357,g,,1.0,g/mL
19,C16LD,4/18/2022 2:54:46 PM,OK,Unchecked,0,,25.0,°C,,2.287,mL,,60.356,g,,60.3565,g,,1.0,g/mL
20,C17LD,4/18/2022 3:05:05 PM,OK,Unchecked,0,,25.0,°C,,2.298,mL,,60.243,g,,60.2433,g,,1.0,g/mL
21,C18LD,4/18/2022 3:15:26 PM,OK,Unchecked,0,,25.0,°C,,2.308,mL,,60.462,g,,60.4623,g,,1.0,g/mL
22,C19LD,4/18/2022 3:25:48 PM,OK,Unchecked,0,,25.0,°C,,2.296,mL,,60.125,g,,60.1254,g,,1.0,g/mL
23,C20LD,4/18/2022 3:36:08 PM,OK,Unchecked,0,,25.0,°C,,2.280,mL,,60.068,g,,60.0676,g,,1.0,g/mL
4/18/2022 5:44:20 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
