Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,JUNK,9/9/2019 10:34:22 AM,OK,Unchecked,0,,25.0,°C,,2.643,mL,,59.774,g,,59.7743,g,,1.0,g/mL
2,HI_113,9/9/2019 10:45:32 AM,OK,Unchecked,0,,25.0,°C,,2.632,mL,,59.720,g,,59.7204,g,,1.0,g/mL
3,HI_114,9/9/2019 10:56:30 AM,OK,Unchecked,0,,25.0,°C,,2.640,mL,,59.946,g,,59.9461,g,,1.0,g/mL
4,HI_115,9/9/2019 11:07:29 AM,OK,Unchecked,0,,25.0,°C,,2.631,mL,,59.570,g,,59.5705,g,,1.0,g/mL
5,HI_116,9/9/2019 11:18:27 AM,OK,Unchecked,0,,25.0,°C,,2.614,mL,,59.611,g,,59.6113,g,,1.0,g/mL
6,HI_117,9/9/2019 11:29:26 AM,OK,Unchecked,0,,25.0,°C,,2.622,mL,,59.684,g,,59.6835,g,,1.0,g/mL
7,HI_118,9/9/2019 11:40:24 AM,OK,Unchecked,0,,25.0,°C,,2.631,mL,,59.819,g,,59.8194,g,,1.0,g/mL
8,HI_119,9/9/2019 11:51:22 AM,OK,Unchecked,0,,25.0,°C,,2.638,mL,,59.989,g,,59.9890,g,,1.0,g/mL
9,HI_120,9/9/2019 12:02:22 PM,OK,Unchecked,0,,25.0,°C,,2.630,mL,,59.824,g,,59.8242,g,,1.0,g/mL
10,HI_121,9/9/2019 12:13:19 PM,OK,Unchecked,0,,25.0,°C,,2.619,mL,,59.635,g,,59.6348,g,,1.0,g/mL
11,HI_122,9/9/2019 12:24:19 PM,OK,Unchecked,0,,25.0,°C,,2.619,mL,,59.667,g,,59.6672,g,,1.0,g/mL
12,HI_123,9/9/2019 12:35:18 PM,OK,Unchecked,0,,25.0,°C,,2.620,mL,,59.702,g,,59.7024,g,,1.0,g/mL
13,HI_124,9/9/2019 12:46:17 PM,OK,Unchecked,0,,25.0,°C,,2.626,mL,,59.818,g,,59.8179,g,,1.0,g/mL
14,HI_125,9/9/2019 12:57:15 PM,OK,Unchecked,0,,25.0,°C,,2.625,mL,,59.783,g,,59.7830,g,,1.0,g/mL
15,HI_126,9/9/2019 1:08:12 PM,OK,Unchecked,0,,25.0,°C,,2.611,mL,,59.756,g,,59.7557,g,,1.0,g/mL
