"SampleID","TA","Mass","Sample.Index"
"JUNK",2288.71465641024,59.7743,1
"HI_113",2284.70699082039,59.7204,2
"HI_114",2249.75951414841,59.9461,3
"HI_115",2253.66961235998,59.5705,4
"HI_116",2257.16036030759,59.6113,5
"HI_117",2257.83490666463,59.6835,6
"HI_118",2262.20175387033,59.8194,7
"HI_119",2256.85874847533,59.989,8
"HI_120",2248.1403083853,59.8242,9
"HI_121",2259.24545832598,59.6348,10
"HI_122",2262.12641148297,59.6672,11
"HI_123",2260.71180085399,59.7024,12
"HI_124",2255.05379225095,59.8179,13
"HI_125",2266.37079146162,59.783,14
"HI_126",2256.74076642913,59.7557,15
"HI_127",2283.85927003889,59.5366,16
"HI_128",2263.09197644816,59.9796,17
"HI_129",2252.44828857346,59.8392,18
"HI_130",2227.88233526737,59.9356,19
"HI_131",2251.95141116109,59.9205,20
"HI_132",2243.16732259768,59.5257,21
"HI+133",2256.58051751916,59.8382,22
"HI_135",2276.26706146912,59.8142,23
"HI_136",2261.56684381447,59.7051,24
"HI_144",2248.20073076041,59.8334,25
"HI_146",2257.23085182448,59.5963,26
"HI_147",2255.62104143247,59.8846,27
"HI_148",2256.67235699152,59.5434,28
"HI_149",2261.69996239167,59.511,29
"HI_150",2267.09229567439,59.6779,30
"HI_151",2244.58714408026,59.9229,31
"HI_152",2249.01543973078,59.84,32
"HI_153",2262.07103794478,59.5825,33
"HI_154",2241.86059901246,59.7813,34
"HI_155",2251.14422001491,59.7227,35
"HI_156",2255.75585127439,59.7903,36
"HI_159",2272.02349647539,59.7755,37
"HI_160",2256.94413735984,59.9892,38
"CRM_1",2169.83288523104,59.549,39
"HI_164",2287.31213587555,59.7907,40
"HI_165",2398.83380142764,59.8991,41
"HI_168",2182.598288169,59.9672,42
"HI_169",2173.74497624719,59.8339,43
"HI_170",2220.92064177667,59.9577,44
"HI_171",2246.28189035746,59.6093,45
"HI_172",2240.07419581028,59.5095,46
"HI_173",2232.07189006169,59.5108,47
"HI_174",2367.64982388541,59.7624,48
"HI_180",2412.79828482338,59.5086,49
"HI_181",2954.15543306591,59.5809,50
"HI_235",2320.71482683314,59.5818,51
