"SampleID","TA","Mass","Sample.Index"
"junk1",2014.55248254176,59.7142,1
"junk2",1978.13591327297,60.1751,2
"junk3",1977.86807752555,60.0239,3
"T2_initial_S1",2007.74756944621,60.3041,4
"T2_initial_S2",2012.09277276732,60.0516,5
"T2_initial_S3",2006.99610470021,59.9095,6
"T2_Teg",2040.40816038878,59.8162,7
"T4_initial_S1",1949.58340752334,59.7492,8
"T4_initial_S2",2007.14532049666,60.246,9
"T4_initial_S3",2018.46574076353,60.2114,10
"T4_Teg",1984.23365727772,60.3677,11
"T5_initial_S1",1945.04839046419,60.1629,12
"T5_initial_S2",2009.60781649746,59.6263,13
"T5_initial_S3",1959.4308980308,59.7436,14
"T5_Teg",2054.0684780326,60.0751,15
"T6_initial_S1",2010.35124652945,59.767,16
"T6_initial_S2",2009.6317665288,59.9022,17
"T6_initial_S3",1996.12831402981,59.8879,18
"T6_Teg",2053.65101616875,60.1269,19
"T2_blank",1916.78406693853,60.3275,20
"T4_blank",1957.4741495457,60.0214,21
"T5_blank",1904.16589890369,60.1711,22
"T6_blank",1899.81373995975,59.7837,23
