"SampleID","TA","Mass","Sample.Index"
"junk",2312.991683423,59.7816,1
"b1r27",2210.83591240538,60.0643,2
"b2r27",2210.4499258624,59.9456,3
"b3r27",2211.22637313679,60.4503,4
"01r27",2170.954683062,59.7459,5
"02r27",2164.96498514051,59.9211,6
"03r27",2165.02484592483,59.9842,7
"04r27",2186.5131072398,59.6909,8
"05r27",2210.44029894267,60.0516,9
"06r27",2152.10999306684,60.0998,10
"07r27",2189.23195422403,59.8455,11
"08r27",2174.93644973751,60.0054,12
"09r27",2119.56599175808,59.7767,13
"10r27",2168.62619728186,59.8154,14
"11r27",2212.23522971573,60.2093,15
"12r27",2121.98553064539,59.7679,16
"b1r28",2205.67502389288,60.1395,17
"b2r28",2206.07799447497,59.5876,18
"b3r28",2209.42260206624,60.042,19
"01r28",2213.49805608767,59.9673,20
"02r28",2191.38845773097,60.3207,21
"03r28",2125.96965512405,60.06,22
"04r28",2183.08592010185,59.8586,23
"05r28",2179.0125884223,60.0574,24
"06r28",2176.44850146159,59.7187,25
"07r28",2083.40414835076,60.2325,26
"08r28",2207.88554337563,59.659,27
"09r28",2154.722544734,60.4749,28
"10r28",2110.70288053753,60.3172,29
