Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
1.1660,144,99.9,0.0085,21.4,,
1.1745,145,101.7,0.0075,21.4,,
1.1830,146,103.4,0.0075,21.4,,
1.1915,147,105.1,0.0075,21.4,,
1.2000,148,106.4,0.0085,21.4,,
1.2075,149,108.4,0.0075,21.4,,
1.2160,150,110.4,0.0085,21.4,,
1.2245,151,112.3,0.0075,21.4,,
1.2330,152,114.8,0.0075,21.4,,
1.2410,153,117.2,0.0075,21.4,,
1.2495,154,119.1,0.0085,21.4,,
1.2570,155,121.9,0.0075,21.4,,
1.2655,156,124.5,0.0075,21.4,,
1.2740,157,128.5,0.0075,21.4,,
1.2825,158,131.0,0.0075,21.4,,
1.2910,159,134.7,0.0075,21.4,,
1.2985,160,138.5,0.0075,21.4,,
1.3070,161,141.0,0.0085,21.4,,
1.3155,162,144.3,0.0075,21.4,,
1.3240,163,148.7,0.0075,21.4,,
1.3325,164,152.3,0.0075,21.4,,
1.3400,165,155.3,0.0075,21.4,,
1.3485,166,158.2,0.0085,21.4,,
1.3570,167,161.5,0.0085,21.4,,
1.3650,168,164.6,0.0075,21.4,,
1.3735,169,167.3,0.0075,21.4,,
1.3820,170,170.1,0.0075,21.4,,
1.3905,171,172.5,0.0085,21.4,,
1.3980,172,174.3,0.0075,21.4,,
1.4065,173,177.0,0.0075,21.4,,
1.4150,174,178.9,0.0075,21.4,,
1.4235,175,180.8,0.0075,21.4,,
1.4320,176,182.4,0.0075,21.4,,
1.4395,177,183.7,0.0075,21.4,,
1.4480,178,185.1,0.0085,21.4,,
1.4480,418,188.8,0.0000,21.5,,
1.4485,419,188.7,0.0005,21.5,,
1.4500,420,188.7,0.0015,21.5,,
1.4525,421,188.7,0.0020,21.5,,
1.4565,422,188.9,0.0035,21.5,,
1.4625,423,189.3,0.0050,21.6,,
1.4710,424,189.9,0.0075,21.5,,
1.4785,425,191.0,0.0070,21.6,,
1.4870,426,192.2,0.0075,21.6,,
1.4955,427,193.3,0.0070,21.6,,
1.5040,428,194.6,0.0070,21.5,,
1.5125,429,195.5,0.0070,21.6,,
1.5200,430,196.4,0.0070,21.6,,
1.5285,431,197.5,0.0075,21.6,,
1.5370,432,198.5,0.0075,21.6,,
1.5450,433,199.5,0.0065,21.6,,
1.5535,434,200.3,0.0070,21.6,,
1.5620,435,201.1,0.0070,21.6,,
1.5695,436,201.9,0.0070,21.6,,
1.5780,437,202.7,0.0075,21.6,,
1.5865,438,203.5,0.0070,21.6,,
1.5950,439,204.3,0.0070,21.6,,
1.6035,440,205.0,0.0070,21.6,,
1.6120,441,205.7,0.0075,21.6,,
1.6195,442,206.5,0.0070,21.6,,
1.6280,443,207.1,0.0075,21.6,,
1.6365,444,207.8,0.0070,21.6,,
1.6445,445,208.4,0.0065,21.6,,
1.6530,446,209.2,0.0070,21.6,,
1.6610,447,209.7,0.0075,21.6,,
1.6695,448,210.2,0.0075,21.6,,
1.6775,449,210.8,0.0075,21.6,,
1.6860,450,211.4,0.0070,21.6,,
1.6945,451,212.0,0.0070,21.6,,
1.7030,452,212.6,0.0070,21.6,,
1.7105,453,213.0,0.0070,21.6,,
1.7190,454,213.6,0.0075,21.6,,
1.7275,455,214.3,0.0070,21.6,,
1.7360,456,214.7,0.0070,21.6,,
1.7445,457,215.3,0.0070,21.6,,
1.7525,458,215.7,0.0065,21.6,,
1.7605,459,216.2,0.0075,21.6,,
1.7685,460,216.6,0.0075,21.6,,
1.7770,461,217.1,0.0070,21.6,,
1.7855,462,217.5,0.0070,21.6,,
1.7940,463,218.1,0.0070,21.6,,
1.8015,464,218.4,0.0070,21.6,,
1.8100,465,218.8,0.0075,21.6,,
1.8185,466,219.3,0.0075,21.6,,
1.8270,467,219.8,0.0070,21.6,,
1.8355,468,220.1,0.0070,21.6,,
1.8440,469,220.5,0.0075,21.6,,
1.8515,470,220.9,0.0070,21.6,,
1.8600,471,221.3,0.0075,21.6,,
1.8685,472,221.7,0.0070,21.6,,
1.8765,473,222.1,0.0065,21.6,,
1.8850,474,222.5,0.0070,21.6,,
1.8935,475,222.8,0.0070,21.6,,
1.9010,476,223.2,0.0070,21.6,,
1.9095,477,223.5,0.0075,21.6,,
1.9180,478,223.8,0.0070,21.6,,
1.9265,479,224.2,0.0070,21.6,,
1.9350,480,224.6,0.0070,21.6,,
1.9425,481,224.9,0.0070,21.6,,
1.9510,482,225.2,0.0075,21.6,,
1.9595,483,225.5,0.0075,21.6,,
1.9680,484,225.9,0.0070,21.6,,
1.9760,485,226.2,0.0065,21.6,,
1.9845,486,226.6,0.0070,21.6,,
1.9925,487,226.9,0.0075,21.6,,
2.0005,488,227.1,0.0075,21.6,,
2.0090,489,227.4,0.0075,21.6,,
2.0175,490,227.8,0.0070,21.6,,
2.0260,491,228.1,0.0070,21.6,,
2.0345,492,228.4,0.0070,21.6,,
2.0420,493,228.7,0.0070,21.6,,
2.0505,494,228.9,0.0075,21.6,,
2.0590,495,229.3,0.0070,21.6,,
2.0675,496,229.5,0.0070,21.6,,
2.0760,497,229.8,0.0070,21.6,,
2.0840,498,230.0,0.0075,21.6,,
2.0920,499,230.4,0.0075,21.6,,
2.1000,500,230.6,0.0075,21.6,,
2.1085,501,231.0,0.0070,21.6,,
2.1170,502,231.2,0.0070,21.6,,
2.1255,503,231.5,0.0070,21.6,,
2.1330,504,231.7,0.0070,21.6,,
2.1415,505,232.0,0.0075,21.6,,
2.1500,506,232.2,0.0075,21.6,,
2.1585,507,232.5,0.0070,21.6,,
2.1670,508,232.7,0.0070,21.6,,
2.1755,509,233.0,0.0070,21.6,,
2.1830,510,233.2,0.0070,21.6,,
2.1915,511,233.4,0.0075,21.6,,
2.2000,512,233.7,0.0070,21.6,,
2.2080,513,233.9,0.0065,21.6,,
2.2165,514,234.2,0.0070,21.6,,
2.2210,515,234.4,0.0035,21.6,,
2.2210,516,234.5,0.0000,21.6,,
2.2235,517,234.6,0.0025,21.6,,
2.2245,518,234.7,0.0010,21.6,,
2.2260,519,234.7,0.0010,21.6,,
2.2285,520,234.7,0.0020,21.6,,
2.2310,521,234.8,0.0025,21.6,,
2.2355,522,234.9,0.0040,21.6,,
2.2410,523,235.0,0.0050,21.6,,
2.2410,,235.0,,,EP,
2.2430,524,235.0,0.0040,21.6,,
10/22/2019 8:48:11 AMSystemInternal,,,,,,1/1
