"SampleID","TA","Mass","Sample.Index","TA_evap"
"j1",2280.02084596394,59.8902,1,2280.02084596394
"j2",2261.9331452491,60.2383,2,2260.64135019185
"j3",2263.35236243175,59.634,3,2260.7686268582
"CRM",2245.64062595987,60.4313,4,2241.79754445509
