SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2258.291348,60.0177,1,2258.291348
junk2,2248.277884,60.1452,2,2246.993888
junk3,2228.263313,59.9361,3,2225.719634
crm,2195.116664,59.9478,4,2191.360046
