"SampleID","TA","Mass","Sample.Index"
"Junk1",2276.97469052197,59.9743,1
"Junk2",2240.11507178028,60.3491,2
"10_noon",2361.72687044986,60.0678,3
"42_noon",2319.51140740477,59.9872,4
"44_noon",2312.51185385566,60.0317,5
"12_dusk",2332.2886699863,59.8948,6
"15_dusk",2357.04827479595,60.2472,7
"13_dawn",2358.92814971521,60.3992,8
