SampleID,TA,Mass,Sample.Index
Junk1_6,2275.471568,59.761,1
Junk2_dil7Ccol3.4,2390.649745,59.8842,2
Junk3_dil2Ccol3.4,2431.129941,60.2125,3
CRM,2219.814805,60.3858,4
