"SampleID","TA","Mass","Sample.Index"
"junk1",2258.48998201804,59.7701,1
"junk2",2236.15436162194,59.8775,2
"junk3",2233.93481034611,59.8869,3
"junk4",2314.8881224933,59.8667,4
"junk5",2322.71740816387,60.1758,5
"junk6",2327.66274778053,60.1423,6
"crm1",2286.55462437383,60.0172,7
"crm2",2281.55492258875,59.932,8
