"SampleID","TA","Mass","Sample.Index"
"Junk1",2326.26537319594,60.1143,1
"Junk2",2209.85276366544,60.3819,2
"Junk3",2526.99664559089,60.1502,3
"CRM",2410.43915272511,60.1156,4
