"SampleID","TA","Mass","Sample.Index","TA_evap"
"Junk1",2358.54238818644,60.3426,1,2358.54238818644
"Junk2",2337.07021036437,60.2296,2,2335.73550436188
"Junk3",2340.38224566097,59.6592,3,2337.71057643076
"CRM",2242.79961583516,60.3238,4,2238.96139629865
