"SampleID","TA","Mass","Sample.Index"
"Junk1",2407.93783046612,60.2333,1
"Junk2",2372.89918217009,60.2644,2
"Junk3",2371.26318709399,60.3248,3
"CRM",2207.82588526451,60.2516,4
