"SampleID","TA","Mass","Sample.Index"
"junk",2318.22987687787,60.1286,1
"b1r19",2207.81212472226,59.9691,2
"b2r19",2188.97428331738,59.6027,3
"b3r19",2213.1363229014,59.9762,4
"01r19",2128.7984404698,59.9339,5
"02r19",2215.68402931259,59.6166,6
"03r19",2177.26645684328,59.9594,7
"04r19",2131.21088083169,59.8447,8
"05r19",2157.73421708622,60.1863,9
"06r19",2191.4952241385,60.2317,10
"07r19",2215.33710971195,60.3974,11
"08r19",2141.98283597428,60.0712,12
"09r19",2017.43440930028,60.2639,13
"10r19",2109.10778675216,60.2831,14
"11r19",2201.60319413937,59.9633,15
"12r19",2206.35532013313,60.001,16
"b1r20",2210.54544442167,60.2035,17
"b2r20",2198.14118932591,60.0218,18
"b3r20",2222.37720621133,60.1947,19
"01r20",2194.84050542221,60.3363,20
"02r20",2217.17179523601,60.0061,21
"03r20",2211.07092944559,59.966,22
"04r20",2197.04046713765,59.9213,23
"05r20",2194.33579367489,60.0283,24
"06r20",2145.02295230162,59.7617,25
"07r20",2151.70521946363,59.6513,26
"08r20",2187.54940268448,59.5448,27
"09r20",2178.48050345727,59.7352,28
"10r20",2223.86365856421,60.0837,29
"11r20",2210.55920160812,60.2892,30
"12r20",2189.61257685454,59.6197,31
"b1r21",2222.013734993,60.1094,32
"b2r21",2222.59842800292,60.1712,33
"b3r21",2217.99344158143,59.8661,34
"01r21",2194.73161935326,60.1772,35
"02r21",2137.42257651387,59.7143,36
"03r21",2173.13841068183,60.2947,37
"04r21",2194.29954848445,60.0521,38
"05r21",2136.37224266168,60.0974,39
"06r21",2203.9492719855,60.0691,40
"07r21",2207.69755318664,60.0119,41
"08r21",2172.56121299493,59.8479,42
"09r21",2223.40158446003,59.689,43
"10r21",2213.32541900924,59.9348,44
"11r21",2183.28860090397,60.1727,45
"12r21",2187.80984641245,60.1499,46
"CRM",2207.88574706837,59.6496,47
