Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk1,8/31/2023 11:54:07 AM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.388,g,,60.3877,g,,1.0,g/mL
2,Junk2,8/31/2023 12:04:58 PM,OK,Unchecked,0,,25.0,°C,,2.400,mL,,59.988,g,,59.9884,g,,1.0,g/mL
3,Cali1,8/31/2023 12:15:30 PM,OK,Unchecked,0,,25.0,°C,,2.424,mL,,59.904,g,,59.9038,g,,1.0,g/mL
4,Cali2,8/31/2023 12:26:06 PM,OK,Unchecked,0,,25.0,°C,,2.437,mL,,60.209,g,,60.2092,g,,1.0,g/mL
5,Cali3,8/31/2023 12:36:44 PM,OK,Unchecked,0,,25.0,°C,,2.434,mL,,60.380,g,,60.3803,g,,1.0,g/mL
6,postVarari_Col1_Dil1,8/31/2023 12:47:20 PM,OK,Unchecked,0,,25.0,°C,,2.484,mL,,60.238,g,,60.2375,g,,1.0,g/mL
7,postVarari_Col2_Dil1,8/31/2023 12:58:04 PM,OK,Unchecked,0,,25.0,°C,,2.486,mL,,59.631,g,,59.6311,g,,1.0,g/mL
8,postVarari_Blank_Dil1,8/31/2023 1:08:48 PM,OK,Unchecked,0,,25.0,°C,,2.556,mL,,59.850,g,,59.8496,g,,1.0,g/mL
9,postVarari_Col1_Dil2,8/31/2023 1:19:44 PM,OK,Unchecked,0,,25.0,°C,,2.482,mL,,60.122,g,,60.1225,g,,1.0,g/mL
10,postVarari_Col2_Dil2,8/31/2023 1:30:34 PM,OK,Unchecked,0,,25.0,°C,,2.481,mL,,60.040,g,,60.0398,g,,1.0,g/mL
11,postVarari_Blank_Dil2,8/31/2023 1:41:20 PM,OK,Unchecked,0,,25.0,°C,,2.486,mL,,59.925,g,,59.9252,g,,1.0,g/mL
12,postVarari_Col1_Dil3,8/31/2023 1:52:07 PM,OK,Unchecked,0,,25.0,°C,,2.510,mL,,60.390,g,,60.3899,g,,1.0,g/mL
13,postVarari_Col2_Dil3,8/31/2023 2:02:54 PM,OK,Unchecked,0,,25.0,°C,,2.505,mL,,60.328,g,,60.3282,g,,1.0,g/mL
14,postVarari_Blank_Dil3,8/31/2023 2:13:41 PM,OK,Unchecked,0,,25.0,°C,,2.486,mL,,59.678,g,,59.6785,g,,1.0,g/mL
15,postVarari_Col1_Dil4,8/31/2023 2:24:25 PM,OK,Unchecked,0,,25.0,°C,,2.438,mL,,59.675,g,,59.6751,g,,1.0,g/mL
16,postVarari_Col2_Dil4,8/31/2023 2:35:07 PM,OK,Unchecked,0,,25.0,°C,,2.452,mL,,60.019,g,,60.0190,g,,1.0,g/mL
17,postVarari_Blank_Dil4,8/31/2023 2:45:56 PM,OK,Unchecked,0,,25.0,°C,,2.445,mL,,59.645,g,,59.6452,g,,1.0,g/mL
18,postVarari_Col1_Dil5,8/31/2023 2:56:34 PM,OK,Unchecked,0,,25.0,°C,,2.443,mL,,60.001,g,,60.0011,g,,1.0,g/mL
19,postVarari_Col2_Dil5,8/31/2023 3:07:20 PM,OK,Unchecked,0,,25.0,°C,,2.466,mL,,60.196,g,,60.1958,g,,1.0,g/mL
20,postVarari_Blank_Dil5,8/31/2023 3:18:04 PM,OK,Unchecked,0,,25.0,°C,,2.464,mL,,59.984,g,,59.9837,g,,1.0,g/mL
21,postVarari_Col1_Dil6,8/31/2023 3:28:47 PM,OK,Unchecked,0,,25.0,°C,,2.435,mL,,59.611,g,,59.6111,g,,1.0,g/mL
22,postVarari_Col2_Dil6,8/31/2023 3:39:31 PM,OK,Unchecked,0,,25.0,°C,,2.474,mL,,60.264,g,,60.2637,g,,1.0,g/mL
23,postVarari_Blank_Dil6,8/31/2023 3:50:15 PM,OK,Unchecked,0,,25.0,°C,,2.475,mL,,60.006,g,,60.0056,g,,1.0,g/mL
24,postVarari_Col1_Dil7,8/31/2023 4:00:59 PM,OK,Unchecked,0,,25.0,°C,,2.506,mL,,60.458,g,,60.4575,g,,1.0,g/mL
25,postVarari_Col2_Dil7,8/31/2023 4:11:46 PM,OK,Unchecked,0,,25.0,°C,,2.467,mL,,59.807,g,,59.8070,g,,1.0,g/mL
26,postVarari_Blank_Dil7,8/31/2023 4:22:28 PM,OK,Unchecked,0,,25.0,°C,,2.488,mL,,60.107,g,,60.1072,g,,1.0,g/mL
27,postVarari_Col1_Dil8,8/31/2023 4:33:12 PM,OK,Unchecked,0,,25.0,°C,,2.492,mL,,60.389,g,,60.3891,g,,1.0,g/mL
28,postVarari_Col2_Dil8,8/31/2023 4:43:58 PM,OK,Unchecked,0,,25.0,°C,,2.501,mL,,60.451,g,,60.4508,g,,1.0,g/mL
29,postVarari_Blank_Dil8,8/31/2023 4:54:46 PM,OK,Unchecked,0,,25.0,°C,,2.481,mL,,59.797,g,,59.7967,g,,1.0,g/mL
30,postVarari_Col1_Dil9,8/31/2023 5:05:30 PM,OK,Unchecked,0,,25.0,°C,,2.530,mL,,59.717,g,,59.7172,g,,1.0,g/mL
31,postVarari_Col2_Dil9,8/31/2023 5:16:22 PM,OK,Unchecked,0,,25.0,°C,,2.548,mL,,59.667,g,,59.6672,g,,1.0,g/mL
32,postVarari_Blank_Dil9,8/31/2023 5:27:16 PM,OK,Unchecked,0,,25.0,°C,,2.540,mL,,59.775,g,,59.7748,g,,1.0,g/mL
SystemInternal8/31/2023 6:19:59 PM,,,,,,,,,,,,,,,,,,1/1,,
