Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample index in scope,Sample ID1,Sample start time,Overall state,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],Density [g/m L],Unit of Density [g/m L],
13,09r3,3/16/2026 12:21:20 AM,OK,Unchecked,0,,25.0,°C,,2.210,mL,,59.805,g,,59.8054,g,1.0,g/mL,
14,10r3,3/16/2026 12:31:30 AM,OK,Unchecked,0,,25.0,°C,,2.240,mL,,60.341,g,,60.3408,g,1.0,g/mL,
15,11r3,3/16/2026 12:41:42 AM,OK,Unchecked,0,,25.0,°C,,2.233,mL,,60.046,g,,60.0459,g,1.0,g/mL,
16,12r3,3/16/2026 12:51:53 AM,OK,Unchecked,0,,25.0,°C,,2.212,mL,,59.842,g,,59.8419,g,1.0,g/mL,
17,b1r4,3/16/2026 1:02:04 AM,OK,Unchecked,0,,25.0,°C,,2.246,mL,,60.030,g,,60.0302,g,1.0,g/mL,
18,b2r4,3/16/2026 1:12:19 AM,OK,Unchecked,0,,25.0,°C,,2.238,mL,,59.819,g,,59.8193,g,1.0,g/mL,
19,b3r4,3/16/2026 1:22:33 AM,OK,Unchecked,0,,25.0,°C,,2.247,mL,,60.114,g,,60.1145,g,1.0,g/mL,
20,01r4,3/16/2026 1:32:50 AM,OK,Unchecked,0,,25.0,°C,,2.233,mL,,60.035,g,,60.0354,g,1.0,g/mL,
21,02r4,3/16/2026 1:43:03 AM,OK,Unchecked,0,,25.0,°C,,2.252,mL,,60.352,g,,60.3524,g,1.0,g/mL,
22,03r4,3/16/2026 1:53:19 AM,OK,Unchecked,0,,25.0,°C,,2.210,mL,,60.093,g,,60.0929,g,1.0,g/mL,
23,04r4,3/16/2026 2:03:28 AM,OK,Unchecked,0,,25.0,°C,,2.218,mL,,60.238,g,,60.2378,g,1.0,g/mL,
24,05r4,3/16/2026 2:13:40 AM,OK,Unchecked,0,,25.0,°C,,2.211,mL,,60.258,g,,60.2579,g,1.0,g/mL,
25,06r4,3/16/2026 2:23:51 AM,OK,Unchecked,0,,25.0,°C,,2.221,mL,,60.026,g,,60.0259,g,1.0,g/mL,
26,07r4,3/16/2026 2:34:01 AM,OK,Unchecked,0,,25.0,°C,,2.234,mL,,60.046,g,,60.0465,g,1.0,g/mL,
27,08r4,3/16/2026 2:44:13 AM,OK,Unchecked,0,,25.0,°C,,2.220,mL,,59.860,g,,59.8602,g,1.0,g/mL,
28,09r4,3/16/2026 2:54:25 AM,OK,Unchecked,0,,25.0,°C,,2.240,mL,,60.175,g,,60.1748,g,1.0,g/mL,
29,10r4,3/16/2026 3:04:40 AM,OK,Unchecked,0,,25.0,°C,,2.215,mL,,60.152,g,,60.1525,g,1.0,g/mL,
30,11r4,3/16/2026 3:14:52 AM,OK,Unchecked,0,,25.0,°C,,2.186,mL,,59.945,g,,59.9451,g,1.0,g/mL,
31,12r4,3/16/2026 3:24:59 AM,OK,Unchecked,0,,25.0,°C,,2.228,mL,,60.072,g,,60.0720,g,1.0,g/mL,
32,b1r5,3/16/2026 3:35:12 AM,OK,Unchecked,0,,25.0,°C,,2.242,mL,,60.066,g,,60.0665,g,1.0,g/mL,
33,b2r5,3/16/2026 3:45:29 AM,OK,Unchecked,0,,25.0,°C,,2.244,mL,,60.200,g,,60.1996,g,1.0,g/mL,
34,b3r5,3/16/2026 3:55:47 AM,OK,Unchecked,0,,25.0,°C,,2.244,mL,,60.135,g,,60.1354,g,1.0,g/mL,
35,01r5,3/16/2026 4:06:01 AM,OK,Unchecked,0,,25.0,°C,,2.238,mL,,60.433,g,,60.4328,g,1.0,g/mL,
36,02r5,3/16/2026 4:16:20 AM,OK,Unchecked,0,,25.0,°C,,2.240,mL,,60.079,g,,60.0786,g,1.0,g/mL,
37,03r5,3/16/2026 4:26:33 AM,OK,Unchecked,0,,25.0,°C,,2.219,mL,,59.873,g,,59.8734,g,1.0,g/mL,
38,04r5,3/16/2026 4:36:43 AM,OK,Unchecked,0,,25.0,°C,,2.238,mL,,60.279,g,,60.2792,g,1.0,g/mL,
39,05r5,3/16/2026 4:46:57 AM,OK,Unchecked,0,,25.0,°C,,2.236,mL,,60.177,g,,60.1767,g,1.0,g/mL,
40,06r5,3/16/2026 4:57:11 AM,OK,Unchecked,0,,25.0,°C,,2.214,mL,,59.839,g,,59.8393,g,1.0,g/mL,
41,07r5,3/16/2026 5:07:24 AM,OK,Unchecked,0,,25.0,°C,,2.242,mL,,60.237,g,,60.2368,g,1.0,g/mL,
42,08r5,3/16/2026 5:17:40 AM,OK,Unchecked,0,,25.0,°C,,2.220,mL,,59.725,g,,59.7247,g,1.0,g/mL,
43,09r5,3/16/2026 5:27:53 AM,OK,Unchecked,0,,25.0,°C,,2.238,mL,,60.300,g,,60.2995,g,1.0,g/mL,
44,10r5,3/16/2026 5:38:07 AM,OK,Unchecked,0,,25.0,°C,,2.251,mL,,60.321,g,,60.3206,g,1.0,g/mL,
45,11r5,3/16/2026 5:48:22 AM,OK,Unchecked,0,,25.0,°C,,2.222,mL,,60.148,g,,60.1478,g,1.0,g/mL,
46,12r5,3/16/2026 5:58:35 AM,OK,Unchecked,0,,25.0,°C,,2.234,mL,,60.086,g,,60.0857,g,1.0,g/mL,
3/16/2026 10:18:27 AMSystemInternal,,,,,,,,,,,,,,,,,,,,1/1
