"SampleID","TA","Mass","Sample.Index"
"junk",2301.18558405262,60.0779,1
"b1r3",2216.77802135072,60.1468,2
"b2r3",2214.28170830958,60.086,3
"b3r3",2215.76167536035,59.887,4
"01r3",2204.58331223886,60.1317,5
"02r3",2134.73842520767,60.2004,6
"03r3",2217.17791064756,60.1756,7
"04r3",2093.91001618778,60.336,8
"05r3",2185.54766849394,59.8955,9
"06r3",2161.85071509699,59.874,10
"07r3",2201.38818959265,60.025,11
"08r3",2214.00045838638,60.1579,12
"09r3",2160.22539195792,59.8054,13
"10r3",2175.3235499826,60.3408,14
"11r3",2187.03533668176,60.0459,15
"12r3",2167.9937923757,59.8419,16
"b1r4",2211.99239152315,60.0302,17
"b2r4",2213.25236741047,59.8193,18
"b3r4",2215.6385171052,60.1145,19
"01r4",2197.07888635008,60.0354,20
"02r4",2214.42782729736,60.3524,21
"03r4",2160.04234222865,60.0929,22
"04r4",2163.10140822892,60.2378,23
"05r4",2154.7939613228,60.2579,24
"06r4",2187.85816435683,60.0259,25
"07r4",2214.3363925973,60.0465,26
"08r4",2197.31360641218,59.8602,27
"09r4",2203.89167694414,60.1748,28
"10r4",2169.81216380988,60.1525,29
"11r4",2136.04091424933,59.9451,30
"12r4",2199.59145729607,60.072,31
"b1r5",2213.2413349297,60.0665,32
"b2r5",2213.71257434906,60.1996,33
"b3r5",2216.49346098617,60.1354,34
"01r5",2191.23292452573,60.4328,35
"02r5",2211.45506073479,60.0786,36
"03r5",2191.65736780247,59.8734,37
"04r5",2192.69607072056,60.2792,38
"05r5",2196.40192751482,60.1767,39
"06r5",2191.00782837483,59.8393,40
"07r5",2208.08848883198,60.2368,41
"08r5",2206.19319460184,59.7247,42
"09r5",2194.88084459897,60.2995,43
"10r5",2216.47984072768,60.3206,44
"11r5",2183.2631315561,60.1478,45
"12r5",2207.1054656122,60.0857,46
