"SampleID","TA","Mass","Sample.Index"
"junk1",2179.71799913872,59.9638,1
"junk2",2152.33782929825,60.1539,2
"junk3",2161.19376727592,60.4226,3
"t11_initial_1",2339.52174425971,59.9444,4
"t11_initial_2",2341.39235299835,59.9249,5
"t11_initial_3",2348.13612753476,60.383,6
"t11_blank",2348.0433017284,59.6823,7
"t11_09",2362.19919505297,59.8542,8
"t11_22",2369.97873611931,59.6538,9
"t11_24",2370.32614675979,60.0327,10
"t13_initial_1",2346.8720614802,59.9761,11
"t13_initial_2",2365.70722875414,60.1208,12
"t13_initial_3",2346.42130804044,59.6943,13
"t13_blank",2349.03273142447,59.9479,14
"t13_40",2343.08489217522,59.9314,15
"t13_56",2332.397181957,60.0856,16
"t13_68",2337.51043006706,59.906,17
"t18_initial_1",2335.71266430601,60.3223,18
"t18_initial_2",2347.5749576059,60.1135,19
"t18_initial_3",2345.39461983565,59.8865,20
"t18_blank",2313.42375918204,59.929,21
"t18_31",2338.90422369482,59.8892,22
"t18_36",2353.79437229791,59.8953,23
"t18_38",2341.60850766753,59.9217,24
"t17_initial_1",2315.41904975372,60.2866,25
"t17_initial_2",2356.13893672768,59.777,26
"t17_initial_3",2321.24918690685,60.3414,27
"t17_blank",2326.98281757085,60.3162,28
"t17_15",2349.6541513187,60.2525,29
"t17_34",2342.95790058968,60.4294,30
"t17_44",2343.47619461218,59.781,31
