"SampleID","TA","Mass","Sample.Index"
"junk1",2202.81513287478,60.0499,1
"junk2",4700.25986452747,60.0721,2
"junk3",2593.48090031042,60.0486,3
"crm",2177.01359204195,60.0242,4
