"SampleID","TA","Mass","Sample.Index"
"junk1",2277.79914729628,59.7617,1
"junk2",2276.8575514186,59.7728,2
"T24_1200_18March2026",2174.65559822291,60.207,3
"S1",2190.08153793268,59.927,4
"S2",2185.06697748702,60.2832,5
"S3",2179.59156501574,59.7461,6
"S4",2184.4478380584,60.2227,7
"S5",2183.8144653702,59.84,8
"S6",2188.77945602797,59.7319,9
"T1",2182.44746949674,60.4822,10
"T2",2166.1661514184,59.657,11
"T3",2149.01487819462,60.3529,12
"T4",2168.09000510261,59.7191,13
"T5",2170.28403827549,59.7651,14
"T6",2171.17401336477,59.8151,15
"T7",2172.17258602846,59.5609,16
"T8",2140.18829925556,59.8711,17
"T9",2171.63664829195,60.3871,18
"T10",2147.10687326549,60.0904,19
"T11",2174.71303523893,59.7334,20
"T12",2160.46598105993,60.2528,21
"T13",2154.40051253415,59.6217,22
"T14",2178.12016304584,59.8924,23
"T15",2101.73723878477,59.7668,24
"T16",2179.69750936219,60.3534,25
"T17",2178.84912274876,60.37,26
"T18",2180.7945381777,60.3419,27
"T19",2181.36008437285,60.4468,28
"T20",2157.64709382012,59.7922,29
"T21",2174.07822101393,60.3443,30
"T22",2196.72108032464,60.0635,31
"T23",2168.0618376627,60.2278,32
"T24",2163.63492737923,59.6562,33
