"SampleID","TA","Mass","Sample.Index"
"junk1",2309.65616954427,60.0655,1
"junk2",2256.37346514663,60.4807,2
"junk3",2257.42812917592,60.3163,3
"t19_initial_1",2344.52156920247,60.1062,4
"t19_initial_2",2341.3563340789,59.954,5
"t19_initial_3",2334.56676640009,60.4747,6
"t19_blank",2346.63028899641,60.4509,7
"t19_57",2348.12475427553,59.7487,8
"t19_67",2355.53782696581,60.3155,9
"t6_initial_1",2340.33906794993,60.4388,10
"t6_initial_2",2334.45523541634,60.4096,11
"t6_initial_3",2351.27436063513,59.9459,12
"t6_blank",2336.78247584477,60.0217,13
"t6_05",2353.36332897182,60.2042,14
"t6_25",2346.20561679288,59.9169,15
"t6_45",2348.13267111766,60.3853,16
"t5_initial_1",2354.08465742869,60.1788,17
"t5_initial_2",2347.61250937022,60.2848,18
"t5_initial_3",2341.95746551926,60.3865,19
"t5_blank",2359.02668351073,60.4187,20
"t5_19",2373.85517131964,59.9377,21
"t5_21",2370.777261325,60.2943,22
"t5_37",2358.04407949841,59.9854,23
"t1_initial_1",2346.62762932443,59.921,24
"t1_initial_2",2347.51236068319,60.142,25
"t1_initial_3",2344.23572670311,59.7994,26
"t1_blank",2338.74946070648,59.7273,27
"t1_26",2347.88174322595,60.3718,28
"t1_41",2346.89347330415,59.9167,29
"t1_42",2359.95388386305,59.9939,30
