"SampleID","TA","Mass","Sample.Index"
"junk1",2284.42610038343,59.7176,1
"junk2",2263.61114843353,59.8399,2
"S1",2176.70111878634,59.9063,3
"S2",2187.73904878019,59.9777,4
"S3",2183.3497993078,59.7427,5
"S4",2187.16546826351,59.7513,6
"S5",2176.14870771837,59.7504,7
"S6",2178.20843358971,60.0407,8
"T1",2162.41478188352,59.6162,9
"T2",2157.01615196509,59.9226,10
"T3",2170.60023640252,59.6449,11
"T4",2184.41124861685,60.4312,12
"T5",2168.60240896423,60.1068,13
"T6",2141.54831699349,60.1178,14
"T7",2175.70221124155,59.9256,15
"T8",2177.11074623744,59.6511,16
"T9",2152.28053829982,59.7986,17
"T10",2144.27387699562,59.749,18
"T11",2172.19755048725,59.7007,19
"T12",2179.17020096466,60.0674,20
"T13",2144.43820318912,59.897,21
"T14",2164.81275437641,59.6261,22
"T15",2181.31675923937,60.308,23
"T16",2155.1541822534,59.649,24
"T17",2193.42381483917,59.9588,25
"T18",2162.2377579432,60.0109,26
"T19",2176.99323468226,60.3222,27
"T20",2139.01057203874,59.7319,28
"T21",2157.76908199004,60.4183,29
"T22",2181.91884651381,60.3472,30
"T23",2148.04115103326,60.0991,31
"T24",2160.46081556779,60.1527,32
