Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,j1,1/16/2020 9:54:19 AM,OK,Unchecked,0,,25.0,°C,,2.124,mL,,59.890,g,,59.8902,g,,1.0,g/mL
2,j2,1/16/2020 10:04:29 AM,OK,Unchecked,0,,25.0,°C,,2.142,mL,,60.238,g,,60.2383,g,,1.0,g/mL
3,j3,1/16/2020 10:14:33 AM,OK,Unchecked,0,,25.0,°C,,2.130,mL,,59.634,g,,59.6340,g,,1.0,g/mL
4,CRM,1/16/2020 10:24:34 AM,OK,Unchecked,0,,25.0,°C,,2.150,mL,,60.431,g,,60.4313,g,,1.0,g/mL
1/16/2020 10:54:05 AMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
