Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk,2/19/2019 2:33:29 PM,OK,Unchecked,0,,25.0,°C,,2.712,mL,,59.592,g,,59.5916,g,,1.0,g/mL
2,I1_L_32_0115,2/19/2019 2:44:46 PM,OK,Unchecked,0,,25.0,°C,,2.890,mL,,59.789,g,,59.7891,g,,1.0,g/mL
3,I2_L_32_0115,2/19/2019 2:56:19 PM,OK,Unchecked,0,,25.0,°C,,2.894,mL,,59.928,g,,59.9276,g,,1.0,g/mL
4,I3_L_32_0115,2/19/2019 3:07:49 PM,OK,Unchecked,0,,25.0,°C,,2.892,mL,,59.870,g,,59.8701,g,,1.0,g/mL
5,PABLANK3_L_32_0115,2/19/2019 3:19:23 PM,OK,Unchecked,0,,25.0,°C,,2.883,mL,,59.661,g,,59.6612,g,,1.0,g/mL
6,PABLANK4_L_32_0115,2/19/2019 3:30:55 PM,OK,Unchecked,0,,25.0,°C,,2.880,mL,,59.787,g,,59.7874,g,,1.0,g/mL
7,PA1_L_32_0115,2/19/2019 3:42:25 PM,OK,Unchecked,0,,25.0,°C,,2.864,mL,,59.655,g,,59.6554,g,,1.0,g/mL
8,PA2_L_32_0115,2/19/2019 3:53:52 PM,OK,Unchecked,0,,25.0,°C,,3.024,mL,,59.977,g,,59.9774,g,,1.0,g/mL
9,PA3_L_32_0115,2/19/2019 4:05:42 PM,OK,Unchecked,0,,25.0,°C,,2.869,mL,,59.924,g,,59.9243,g,,1.0,g/mL
10,PA8_L_32_0115,2/19/2019 4:17:10 PM,OK,Unchecked,0,,25.0,°C,,2.850,mL,,59.860,g,,59.8595,g,,1.0,g/mL
11,PA12_L_32_0115,2/19/2019 4:28:36 PM,OK,Unchecked,0,,25.0,°C,,2.848,mL,,59.796,g,,59.7959,g,,1.0,g/mL
12,PA16_L_32_0115,2/19/2019 4:40:03 PM,OK,Unchecked,0,,25.0,°C,,2.862,mL,,59.788,g,,59.7882,g,,1.0,g/mL
13,I1_L_35_0115,2/19/2019 4:51:30 PM,OK,Unchecked,0,,25.0,°C,,2.874,mL,,59.678,g,,59.6780,g,,1.0,g/mL
14,I2_L_35_0115,2/19/2019 5:02:57 PM,OK,Unchecked,0,,25.0,°C,,2.886,mL,,59.869,g,,59.8691,g,,1.0,g/mL
15,I3_L_35_0115,2/19/2019 5:14:30 PM,OK,Unchecked,0,,25.0,°C,,2.876,mL,,59.706,g,,59.7060,g,,1.0,g/mL
