Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk1,11/17/2022 2:07:52 PM,OK,Unchecked,0,,25.0,°C,,2.413,mL,,59.722,g,,59.7217,g,,1.0,g/mL
2,Junk2,11/17/2022 2:18:36 PM,OK,Unchecked,0,,25.0,°C,,2.612,mL,,59.842,g,,59.8421,g,,1.0,g/mL
3,Junk3,11/17/2022 2:29:36 PM,OK,Unchecked,0,,25.0,°C,,2.640,mL,,60.411,g,,60.4113,g,,1.0,g/mL
4,CRM,11/17/2022 2:40:40 PM,OK,Unchecked,0,,25.0,°C,,2.380,mL,,60.124,g,,60.1235,g,,1.0,g/mL
11/17/2022 2:54:40 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
