"SampleID","TA","Mass","Sample.Index","TA_evap"
"junk 1",2347.34111207798,60.4715,1,2347.34111207798
"junk 2",2294.49545813839,60.3498,2,2293.18506667172
"junk 3",2356.97419268766,60.0455,3,2354.28358287865
"CRM",2251.51971829394,59.6944,4,2247.66657559292
