Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk 1,11/17/2022 12:48:57 PM,OK,Unchecked,0,,25.0,°C,,2.424,mL,,60.472,g,,60.4715,g,,1.0,g/mL
2,junk 2,11/17/2022 12:59:45 PM,OK,Unchecked,0,,25.0,°C,,2.402,mL,,60.350,g,,60.3498,g,,1.0,g/mL
3,junk 3,11/17/2022 1:10:19 PM,OK,Unchecked,0,,25.0,°C,,2.432,mL,,60.046,g,,60.0455,g,,1.0,g/mL
4,CRM,11/17/2022 1:20:56 PM,OK,Unchecked,0,,25.0,°C,,2.378,mL,,59.694,g,,59.6944,g,,1.0,g/mL
11/17/2022 1:33:28 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
