"SampleID","TA","Mass","Sample.Index","TA_evap"
"C01_LN_20210809",2312.32630402032,60.0866,1,2312.32630402032
"C18_LN_20210809",2312.80512404534,60.16,2,2311.48427588769
"V05_LN_20210808",2362.92269383316,60.1256,3,2360.22529349773
"C11_LN_20210809",2337.47525620488,60.0462,4,2333.47501332489
"V13_LN_20210808",2338.22467162004,60.121,5,2332.89234625717
"C20_LN_20210809",2297.34991767464,60.3504,6,2290.80476121403
"C19_LN_20210809",2314.66772810754,60.0009,7,2306.75884065387
"C13_LN_20210809",2254.92363146399,59.6932,8,2245.93987197609
"C05_LN_20210809",2306.44259641569,60.4094,9,2295.94683943541
"C08_LN_20210809",2324.6008283416,60.0422,10,2312.70690710506
"C10_LN_20210809",2303.49389089857,60.0547,11,2290.40585742755
"C02_LN_20210809",2274.05580368371,59.5627,12,2259.85102580721
"C03_LN_20210809",2321.22164608045,60.0785,13,2305.41309911509
"C09_LN_20210809",2323.21324260045,60.0942,14,2306.08234517912
"C17_LN_20210809",2281.29529020049,59.7274,15,2263.1897720243
"V12_LN_20210808",2363.40923409745,59.9832,16,2343.32360321277
"V06_LN_20210808",2359.08058594256,60.0374,17,2337.70726240062
"C06_LN_20210809",2336.7553643805,60.6357,18,2314.27384700955
"C04_LN_20210809",2312.31801161385,59.8468,19,2288.77631240059
"C16_LN_20210809",2301.20876064234,60.3882,20,2276.49255575132
"V20_LN_20210808",2343.22695653369,60.2484,21,2316.74981578189
"V03_LN_20210808",2373.40954309479,59.655,22,2345.26634693161
"V14_LN_20210808",2345.40004910178,60.3418,23,2316.28108686688
"V11_LN_20210808",2378.88323761298,59.6349,24,2348.02350018202
"V15_LN_20210808",2372.7109728046,60.1653,25,2340.611162575
"V19_LN_20210808",2350.23697891413,60.3671,26,2317.13504963365
"V04_LN_20210808",2360.48324705068,59.6255,27,2325.92662293845
"V08_LN_20210808",2387.34813290914,59.5433,28,2351.07441338829
"V10_LN_20210808",2357.87540454747,60.5348,29,2320.74350841287
"V17_LN_20210808",2394.93850173558,59.5271,30,2355.89790783432
"CRM",2249.96676882531,60.1475,31,2212.04598058668
