"SampleID","TA","Mass","Sample.Index","TA_evap"
"junk1",2359.05838860075,59.7823,1,2359.05838860075
"junk2",2307.43481825305,60.0773,2,2306.117037089
"junk3",2305.69310677422,60.4375,3,2303.06103701763
"CRM",2245.6299964466,60.4348,4,2241.78693313265
