"SampleID","TA","Mass","Sample.Index","TA_evap"
"Junk1",2634.28917770264,60.4207,1,2634.28917770264
"Junk2",2614.08828125362,59.7004,2,2612.59536961384
"Junk3",2605.13593169749,59.8934,3,2602.16203223208
"CRM",2230.1542909917,59.5614,4,2226.33771205675
