Table of Measured Values
Task,T1361
Scope 1/1, Sample 1/1 (junk)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-73.2,22.1,NaN,,
0.0010,1,-73.2,22.1,0.0010,,
0.0025,2,-73.1,22.1,0.0015,,
0.0050,3,-73.1,22.1,0.0025,,
0.0090,4,-73.0,22.1,0.0035,,
0.0150,5,-72.9,22.1,0.0055,,
0.0235,6,-72.8,22.1,0.0075,,
0.0320,7,-72.6,22.1,0.0075,,
0.0405,8,-72.4,22.1,0.0075,,
0.0490,9,-72.0,22.1,0.0075,,
0.0565,10,-71.6,22.1,0.0070,,
0.0650,11,-71.1,22.1,0.0075,,
0.0730,12,-70.6,22.1,0.0075,,
0.0815,13,-69.9,22.1,0.0075,,
0.0900,14,-69.3,22.1,0.0075,,
0.0985,15,-68.6,22.1,0.0075,,
0.1060,16,-68.0,22.1,0.0070,,
0.1145,17,-67.3,22.1,0.0075,,
0.1230,18,-66.4,22.1,0.0075,,
0.1315,19,-65.5,22.1,0.0075,,
0.1400,20,-64.5,22.1,0.0075,,
0.1480,21,-63.6,22.1,0.0075,,
0.1560,22,-62.6,22.1,0.0075,,
0.1640,23,-61.5,22.1,0.0075,,
0.1725,24,-60.3,22.1,0.0075,,
0.1810,25,-59.3,22.1,0.0075,,
0.1895,26,-58.0,22.1,0.0075,,
0.1980,27,-56.8,22.1,0.0075,,
0.2065,28,-55.7,22.1,0.0075,,
0.2140,29,-54.5,22.1,0.0070,,
0.2225,30,-53.3,22.1,0.0075,,
0.2310,31,-52.1,22.1,0.0075,,
0.2390,32,-50.8,22.1,0.0075,,
0.2475,33,-49.7,22.1,0.0075,,
0.2560,34,-48.7,22.1,0.0075,,
0.2635,35,-47.5,22.1,0.0070,,
0.2720,36,-46.3,22.1,0.0075,,
0.2805,37,-45.2,22.1,0.0075,,
0.2890,38,-44.2,22.1,0.0075,,
0.2975,39,-43.1,22.1,0.0075,,
0.3060,40,-42.3,22.1,0.0075,,
0.3135,41,-41.4,22.1,0.0070,,
0.3220,42,-40.4,22.1,0.0075,,
0.3300,43,-39.5,22.1,0.0075,,
