"SampleID","TA","Mass","Sample.Index"
"junk1",2317.72247061565,59.8068,1
"junk2",2296.99776291315,60.2121,2
"S1",2168.40139206179,59.9873,3
"S2",2179.33003389017,60.2816,4
"S3",2175.76396573298,60.2464,5
"S4",2181.8098775538,60.0197,6
"S5",2172.96268998324,59.6364,7
"S6",2217.58211692411,59.8436,8
"T1",2166.53489158054,59.6766,9
"T2",2292.98911671141,60.0552,10
"T3",2165.95694681572,59.7764,11
"T4",2172.1556857509,60.17,12
"T5",2163.3606668797,60.2829,13
"T6",2147.60247395715,59.7662,14
"T7",2179.79390475343,59.8666,15
"T8",2175.24855863452,60.1167,16
"T9",2161.43267196663,60.197,17
"T10",2167.10041627535,60.0067,18
"T11",2176.0624502792,60.1871,19
"T12",2173.27905686732,60.0922,20
"T13",2159.21719242311,59.9491,21
"T14",2169.05529892741,59.7623,22
"T15",2175.18047312268,60.4694,23
"T16",2164.03148995006,59.9152,24
"T17",2183.86035151162,60.1863,25
"T18",2013.20271181395,59.8213,26
"T19",2173.81726210729,60.1664,27
"T20",2153.33771727033,59.8984,28
"T21",2160.80305003475,60.0444,29
"T22",2138.52770869697,59.8817,30
"T23",2162.83957697081,60.2077,31
"T24",2166.33323279547,60.2079,32
