"SampleID","TA","Mass","Sample.Index"
"junk1",1986.37760946238,59.5771,1
"junk2",1951.77491197994,59.99152,2
"junk3",1956.6054437184,59.593,3
"T8_initial_1",1939.53804081624,60.06,4
"T8_initial_2",1951.44294471716,59.8686,5
"T8_initial_3",1921.59009962386,59.5994,6
"T8_Blank",1954.37857638807,60.3878,7
"T8_M43",1942.00367777086,60.1518,8
"T8_M44",1966.08551802013,60.0217,9
"T8_M46",1945.47041721864,59.7029,10
"T8_M47",1940.50295094171,60.0143,11
"T8_M48",1929.2734604297,59.7116,12
"T8_N04",1923.84751489579,59.8174,13
"T8_N58",1925.48725032272,59.7046,14
"T8_N85",1915.44960649961,59.5919,15
"T8_N94",1923.80523964176,59.7591,16
"T4_initial_1",1919.75212528132,60.1038,17
"T4_initial_2",1930.36605549694,60.4114,18
"T4_initial_3",1924.79923097787,60.2496,19
"T4_Blank",1936.89649983262,59.6747,20
"T4_M19",1933.40104990109,59.6603,21
"T4_M20",1944.6924615983,60.3316,22
"T4_M21",1944.80347102097,59.9964,23
"T4_M23",1961.92336622925,60.0889,24
"T4_M24",1941.46738730952,59.8905,25
"T4_N58",1930.58423554723,60.1859,26
"T4_N67",1936.9911795557,59.6523,27
"T4_98",1929.62745144773,60.0299,28
"T4_14",1946.03429538451,59.9602,29
"CRM",2218.11200831307,59.8622,30
