"SampleID","TA","Mass","Sample.Index","TA_evap"
"Junk_1",2216.0330893927,59.7695,1,2216.0330893927
"Junk_2",2182.18606420146,60.0248,2,2180.93981287981
"Junk_3",2182.08298633431,59.5883,3,2179.59202402114
"CRM",2118.73436732467,59.9983,4,2115.10846709537
