"SampleID","TA","Mass","Sample.Index"
"junk1",2398.05514166831,60.1079,1
"junk2",2337.10970137492,59.7497,2
"junk3",2370.61620329686,59.6631,3
"CRM",2215.33077026117,59.8777,4
