"SampleID","TA","Mass","Sample.Index"
"junk1",2307.35068883137,60.3142,1
"junk2",2293.76302605609,60.0981,2
"junk3",2295.44038052258,60.2616,3
"20260222_sb_p22_t1",2141.27133645023,60.2008,4
"20260222_sb_p32_t1",2171.75727066451,60.2534,5
"20260222_sb_p23_t1",2180.5273529971,60.0428,6
"20260222_sb_p25_t1",2164.73118153421,60.2091,7
"20260222_sb_p26_t1",2195.43128498797,60.1869,8
"20260222_sb_p29_t1",2142.86011607627,60.107,9
"20260222_sb_p28_t1",2174.56972056881,60.0431,10
"20260222_sb_p22_t2",2028.34489228338,60.2002,11
"20260222_sb_p32_t2",2077.44919580109,60.1533,12
"20260222_sb_p23_t2",2094.931405789,60.0266,13
"20260222_sb_p25_t2",2078.56355970765,60.0509,14
"20260222_sb_p26_t2",2126.42591687063,60.1462,15
"20260222_sb_p29_t2",2042.92697787935,60.1259,16
"20260222_sb_p28_t2",2060.28821905562,60.2091,17
"20260222_sb_p22_t3",1915.06700968664,60.2418,18
"20260222_sb_p32_t3",1977.17496529812,60.1491,19
"20260222_sb_p23_t3",2019.0121550449,60.132,20
"20260222_sb_p25_t3",1979.82102238044,60.1817,21
"20260222_sb_p26_t3",2058.43844171159,60.2725,22
"20260222_sb_p29_t3",1954.12627739598,60.3447,23
"20260222_sb_p28_t3",1980.32427051883,60.2877,24
