Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,JUNK1,6/1/2024 9:06:34 AM,OK,Unchecked,0,,25.0,°C,,2.374,mL,,60.142,g,,60.1416,g,,1.0,g/mL
2,JUNK2,6/1/2024 9:17:15 AM,OK,Unchecked,0,,25.0,°C,,2.340,mL,,59.925,g,,59.9247,g,,1.0,g/mL
3,JUNK3,6/1/2024 9:27:41 AM,OK,Unchecked,0,,25.0,°C,,2.357,mL,,60.306,g,,60.3064,g,,1.0,g/mL
4,T4_initial_1,6/1/2024 9:38:09 AM,OK,Unchecked,0,,25.0,°C,,2.428,mL,,60.442,g,,60.4424,g,,1.0,g/mL
5,T4_initial_2,6/1/2024 9:49:11 AM,OK,Unchecked,0,,25.0,°C,,2.330,mL,,59.783,g,,59.7829,g,,1.0,g/mL
6,T4_initial_3,6/1/2024 9:59:38 AM,OK,Unchecked,0,,25.0,°C,,2.353,mL,,60.205,g,,60.2052,g,,1.0,g/mL
7,T4_Blank,6/1/2024 10:10:06 AM,OK,Unchecked,0,,25.0,°C,,2.330,mL,,59.840,g,,59.8403,g,,1.0,g/mL
8,T4_19,6/1/2024 10:20:33 AM,OK,Unchecked,0,,25.0,°C,,2.326,mL,,59.618,g,,59.6184,g,,1.0,g/mL
9,T4_20,6/1/2024 10:31:01 AM,OK,Unchecked,0,,25.0,°C,,2.348,mL,,60.146,g,,60.1459,g,,1.0,g/mL
10,T4_62,6/1/2024 10:41:30 AM,OK,Unchecked,0,,25.0,°C,,2.341,mL,,60.294,g,,60.2944,g,,1.0,g/mL
11,T14_initial_1,6/1/2024 10:51:59 AM,OK,Unchecked,0,,25.0,°C,,2.305,mL,,59.979,g,,59.9790,g,,1.0,g/mL
12,T14_initial_2,6/1/2024 11:02:25 AM,OK,Unchecked,0,,25.0,°C,,2.302,mL,,59.908,g,,59.9077,g,,1.0,g/mL
13,T14_initial_3,6/1/2024 11:12:51 AM,OK,Unchecked,0,,25.0,°C,,2.318,mL,,60.142,g,,60.1416,g,,1.0,g/mL
14,T14_Blank,6/1/2024 11:23:20 AM,OK,Unchecked,0,,25.0,°C,,2.322,mL,,60.116,g,,60.1158,g,,1.0,g/mL
15,T14_10,6/1/2024 11:33:45 AM,OK,Unchecked,0,,25.0,°C,,2.299,mL,,59.660,g,,59.6600,g,,1.0,g/mL
16,T14_66,6/1/2024 11:44:08 AM,OK,Unchecked,0,,25.0,°C,,2.329,mL,,60.351,g,,60.3507,g,,1.0,g/mL
17,T14_72,6/1/2024 11:54:39 AM,OK,Unchecked,0,,25.0,°C,,2.298,mL,,59.575,g,,59.5746,g,,1.0,g/mL
18,T10_initial_1,6/1/2024 12:04:59 PM,OK,Unchecked,0,,25.0,°C,,2.300,mL,,59.706,g,,59.7060,g,,1.0,g/mL
19,T10_initial_2,6/1/2024 12:15:20 PM,OK,Unchecked,0,,25.0,°C,,2.304,mL,,60.306,g,,60.3065,g,,1.0,g/mL
20,T10_initial_3,6/1/2024 12:25:46 PM,OK,Unchecked,0,,25.0,°C,,2.292,mL,,59.752,g,,59.7518,g,,1.0,g/mL
21,T10_Blank,6/1/2024 12:36:07 PM,OK,Unchecked,0,,25.0,°C,,2.294,mL,,59.697,g,,59.6971,g,,1.0,g/mL
22,T10_28,6/1/2024 12:46:31 PM,OK,Unchecked,0,,25.0,°C,,2.298,mL,,59.812,g,,59.8117,g,,1.0,g/mL
23,T10_47,6/1/2024 12:56:57 PM,OK,Unchecked,0,,25.0,°C,,2.302,mL,,59.978,g,,59.9785,g,,1.0,g/mL
24,T10_51,6/1/2024 1:07:20 PM,OK,Unchecked,0,,25.0,°C,,2.299,mL,,59.770,g,,59.7705,g,,1.0,g/mL
25,T9_initial_1,6/1/2024 1:17:43 PM,OK,Unchecked,0,,25.0,°C,,2.308,mL,,60.080,g,,60.0797,g,,1.0,g/mL
26,T9_initial_2,6/1/2024 1:28:06 PM,OK,Unchecked,0,,25.0,°C,,2.302,mL,,60.033,g,,60.0329,g,,1.0,g/mL
27,T9_initial_3,6/1/2024 1:38:27 PM,OK,Unchecked,0,,25.0,°C,,2.308,mL,,60.171,g,,60.1714,g,,1.0,g/mL
28,T9_Blank,6/1/2024 1:48:52 PM,OK,Unchecked,0,,25.0,°C,,2.300,mL,,59.957,g,,59.9570,g,,1.0,g/mL
29,T9_44,6/1/2024 1:59:14 PM,OK,Unchecked,0,,25.0,°C,,2.286,mL,,59.735,g,,59.7354,g,,1.0,g/mL
30,T9_53,6/1/2024 2:09:38 PM,OK,Unchecked,0,,25.0,°C,,2.308,mL,,60.320,g,,60.3196,g,,1.0,g/mL
31,T9_63,6/1/2024 2:20:07 PM,OK,Unchecked,0,,25.0,°C,,2.282,mL,,59.675,g,,59.6752,g,,1.0,g/mL
SystemInternal6/1/2024 2:35:14 PM,,,,,,,,,,,,,,,,,,1/1,,
