"SampleID","TA","Mass","Sample.Index"
"JUNK1",2401.87834876387,59.8201,1
"JUNK2",2375.58986296465,60.027,2
"JUNK3",2370.04255392318,59.7155,3
"p5dawn403",2208.82960820854,60.1021,4
"p3dawn403",2202.67888846387,60.0629,5
"b5dawn403",2219.64381126842,60.276,6
"b3dawn403",2218.05125219341,60.1512,7
"hcoo403",2236.29759222857,59.6916,8
"b4dawn404",2218.56559649596,60.2248,9
"rw3dusk408",2204.21409581804,60.2497,10
"b6dawn416",2228.67314680314,60.3204,11
"b2dawn416",2194.49421810637,60.2669,12
"m4dawn416",2250.23910765511,60.1268,13
"m1dawn416",2242.49849681507,60.4115,14
"m6dawn417",2212.42010489188,60.2067,15
"b1dawn419",2241.3078745647,59.8657,16
"b1dawn420",2240.10437908178,60.3255,17
"m1dusk427",2261.64723155599,60.1176,18
"T6_initial_1",2423.0258443273,59.7287,19
"T6_initial_2",2426.72777365392,59.9016,20
"T6_initial_3",2430.67071492725,59.8965,21
"T6_Blank",2399.23732606651,59.9863,22
"T6_07",2363.40995190182,60.4175,23
"T6_30",2436.30170520167,60.3763,24
"T6_73",2376.84446716382,60.2661,25
"T6_initial_1b",2416.54612996914,59.8808,26
"T6_initial_2b",2434.58440617552,60.4729,27
"T6_initial_3b",2424.52475707592,60.3489,28
"T6_Blank_b",2421.49554432039,60.0228,29
"T6_07_b",2435.40710307601,60.3693,30
"CRM",2248.30083145101,59.7772,31
