"SampleID","TA","Mass","Sample.Index","TA_evap"
"Junk1",2274.14753588856,60.2615,1,2274.14753588856
"Junk2",2265.39644494491,60.123,2,2264.10267198948
"Sump",2253.52113936169,60.1779,3,2250.94862664552
"Tank1",2230.02513385047,60.0067,4,2226.20877594884
"Tank2",2227.31857482835,60.2158,5,2222.2391710089
"Tank3",2229.99390408952,60.1021,6,2223.64064510351
"Tank4",2256.23466341775,60.0969,7,2248.52543336051
"Tank7",2230.62559413066,60.0497,8,2221.73863957237
"Tank8",2229.26553478559,60.0378,9,2219.12098172627
"Tank9",2224.71060828296,60.0623,10,2213.32777970164
"Tank10",2263.01229106898,59.6434,11,2250.15426668791
"Tank11",2231.0395589433,60.1862,12,2217.10347992662
"Tank12",2225.36567696442,60.0355,13,2210.20995158214
"Tank13",2260.86481873888,59.8893,14,2244.19366579299
"Tank14",2295.83615444365,60.0788,15,2277.61523258299
"Tank15",2247.23291360735,59.8587,16,2228.13461689114
"Tank16",2232.49383980257,59.9052,17,2212.26739504784
"Tank17",2229.78269927537,60.2214,18,2208.33034732988
"Tank18",2275.73057286017,60.3744,19,2252.56137019531
"Tank19",2220.47821434937,60.1097,20,2196.62909842363
"Tank20",1768.39752005409,60.0211,21,1748.41562717213
