Task,T2045
Scope 1/1, Sample 14/32 (T6)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-59.3,21.4,NaN,,
0.0005,1,-59.4,21.4,0.0005,,
0.0025,2,-59.3,21.4,0.0020,,
0.0050,3,-59.4,21.4,0.0025,,
0.0090,4,-59.4,21.4,0.0035,,
0.0150,5,-59.1,21.4,0.0055,,
0.0235,6,-58.7,21.4,0.0075,,
0.0310,7,-58.1,21.4,0.0075,,
0.0395,8,-57.3,21.4,0.0085,,
0.0480,9,-56.3,21.4,0.0075,,
0.0565,10,-55.1,21.4,0.0075,,
0.0650,11,-53.8,21.4,0.0075,,
0.0730,12,-52.6,21.4,0.0075,,
0.0810,13,-51.3,21.4,0.0080,,
0.0890,14,-49.7,21.4,0.0080,,
0.0975,15,-48.0,21.4,0.0075,,
0.1060,16,-46.4,21.4,0.0075,,
0.1145,17,-44.6,21.4,0.0075,,
0.1230,18,-42.6,21.4,0.0075,,
0.1305,19,-40.9,21.4,0.0075,,
0.1390,20,-38.8,21.4,0.0085,,
0.1470,21,-36.5,21.4,0.0075,,
0.1555,22,-34.1,21.4,0.0075,,
0.1640,23,-31.6,21.4,0.0075,,
0.1725,24,-28.9,21.4,0.0075,,
0.1800,25,-26.3,21.4,0.0075,,
0.1885,26,-23.5,21.4,0.0085,,
0.1970,27,-20.7,21.4,0.0085,,
0.2050,28,-17.9,21.4,0.0075,,
0.2135,29,-15.2,21.4,0.0075,,
0.2220,30,-12.8,21.4,0.0075,,
0.2295,31,-10.8,21.4,0.0075,,
0.2380,32,-8.7,21.4,0.0085,,
0.2465,33,-6.5,21.4,0.0085,,
0.2550,34,-4.7,21.4,0.0075,,
0.2630,35,-3.1,21.4,0.0075,,
0.2715,36,-1.6,21.4,0.0075,,
0.2800,37,-0.3,21.4,0.0085,,
0.2875,38,1.2,21.4,0.0075,,
0.2960,39,2.5,21.4,0.0085,,
0.3045,40,3.8,21.4,0.0075,,
0.3130,41,5.2,21.4,0.0075,,
0.3210,42,6.5,21.4,0.0075,,
0.3295,43,7.6,21.4,0.0085,,
0.3370,44,8.7,21.4,0.0075,,
0.3455,45,9.8,21.4,0.0085,,
0.3540,46,10.9,21.4,0.0075,,
0.3625,47,12.0,21.4,0.0075,,
0.3710,48,13.0,21.4,0.0075,,
0.3795,49,14.0,21.4,0.0085,,
0.3870,50,14.9,21.4,0.0075,,
0.3955,51,16.0,21.4,0.0085,,
0.4035,52,16.9,21.4,0.0075,,
0.4120,53,17.9,21.4,0.0075,,
0.4205,54,18.8,21.4,0.0075,,
0.4290,55,19.6,21.4,0.0085,,
0.4365,56,20.5,21.4,0.0075,,
0.4450,57,21.5,21.4,0.0085,,
0.4535,58,22.4,21.4,0.0075,,
0.4620,59,23.5,21.4,0.0075,,
0.4700,60,24.2,21.4,0.0075,,
0.4780,61,25.1,21.4,0.0080,,
0.4860,62,26.0,21.4,0.0080,,
0.4945,63,26.8,21.4,0.0085,,
0.5030,64,27.8,21.4,0.0075,,
0.5115,65,28.6,21.4,0.0075,,
0.5200,66,29.4,21.4,0.0075,,
0.5275,67,30.2,21.4,0.0075,,
0.5360,68,31.1,21.4,0.0085,,
0.5440,69,32.0,21.4,0.0080,,
0.5525,70,32.9,21.4,0.0075,,
0.5610,71,33.7,21.4,0.0075,,
0.5695,72,34.6,21.4,0.0075,,
0.5770,73,35.4,21.4,0.0075,,
0.5855,74,36.3,21.4,0.0085,,
0.5940,75,37.2,21.4,0.0085,,
0.6025,76,38.1,21.4,0.0075,,
0.6105,77,39.1,21.4,0.0075,,
0.6190,78,39.9,21.4,0.0075,,
0.6265,79,40.7,21.4,0.0075,,
0.6350,80,41.5,21.4,0.0085,,
0.6435,81,42.4,21.4,0.0085,,
0.6520,82,43.5,21.4,0.0075,,
0.6605,83,44.3,21.4,0.0075,,
0.6690,84,45.2,21.4,0.0075,,
0.6765,85,46.0,21.4,0.0075,,
0.6845,86,46.8,21.4,0.0080,,
0.6930,87,47.8,21.4,0.0085,,
0.7015,88,48.8,21.4,0.0075,,
0.7100,89,49.5,21.4,0.0075,,
0.7185,90,50.4,21.4,0.0075,,
0.7270,91,51.2,21.4,0.0085,,
0.7345,92,52.2,21.4,0.0075,,
0.7425,93,53.2,21.4,0.0080,,
0.7510,94,54.0,21.4,0.0075,,
0.7595,95,55.0,21.4,0.0075,,
0.7680,96,56.0,21.4,0.0075,,
0.7765,97,56.8,21.4,0.0075,,
0.7840,98,57.7,21.4,0.0075,,
0.7925,99,58.5,21.4,0.0085,,
0.8010,100,59.5,21.4,0.0075,,
0.8090,101,60.5,21.4,0.0075,,
0.8175,102,61.3,21.4,0.0075,,
0.8260,103,62.2,21.4,0.0075,,
0.8335,104,63.3,21.4,0.0075,,
0.8420,105,64.3,21.4,0.0085,,
0.8505,106,65.3,21.4,0.0085,,
0.8590,107,66.1,21.4,0.0075,,
0.8670,108,67.1,21.4,0.0075,,
0.8755,109,68.1,21.4,0.0075,,
0.8830,110,69.0,21.4,0.0075,,
0.8915,111,70.0,21.4,0.0085,,
0.9000,112,70.9,21.4,0.0075,,
0.9085,113,72.0,21.4,0.0075,,
0.9170,114,73.0,21.4,0.0075,,
0.9255,115,73.9,21.4,0.0075,,
0.9330,116,74.9,21.4,0.0075,,
0.9415,117,75.8,21.4,0.0085,,
0.9495,118,76.8,21.4,0.0075,,
0.9580,119,77.8,21.4,0.0075,,
0.9665,120,78.8,21.4,0.0075,,
0.9750,121,79.8,21.4,0.0085,,
0.9825,122,80.7,21.4,0.0075,,
0.9910,123,82.0,21.4,0.0085,,
0.9995,124,83.0,21.4,0.0075,,
1.0080,125,83.9,21.4,0.0075,,
1.0160,126,85.2,21.4,0.0075,,
1.0245,127,86.2,21.4,0.0085,,
1.0320,128,87.4,21.4,0.0075,,
1.0405,129,88.5,21.4,0.0085,,
1.0490,130,89.7,21.4,0.0075,,
1.0575,131,91.0,21.4,0.0075,,
1.0660,132,92.4,21.4,0.0075,,
1.0740,133,93.5,21.4,0.0075,,
1.0815,134,94.6,21.4,0.0075,,
1.0900,135,95.9,21.4,0.0085,,
1.0985,136,97.3,21.4,0.0085,,
1.1070,137,98.8,21.4,0.0075,,
1.1155,138,100.4,21.4,0.0075,,
1.1240,139,102.0,21.4,0.0075,,
1.1315,140,103.2,21.4,0.0075,,
1.1400,141,104.8,21.4,0.0085,,
1.1480,142,106.6,21.4,0.0080,,
1.1565,143,108.3,21.4,0.0075,,
1.1650,144,110.3,21.4,0.0075,,
1.1735,145,112.2,21.4,0.0075,,
1.1810,146,113.9,21.4,0.0075,,
1.1895,147,115.8,21.4,0.0085,,
1.1980,148,118.0,21.4,0.0085,,
1.2060,149,120.3,21.4,0.0075,,
1.2145,150,122.8,21.4,0.0075,,
1.2230,151,125.2,21.4,0.0075,,
1.2305,152,127.9,21.4,0.0075,,
1.2390,153,130.9,21.4,0.0085,,
1.2475,154,134.0,21.4,0.0085,,
1.2560,155,137.4,21.4,0.0075,,
1.2640,156,140.9,21.4,0.0075,,
1.2725,157,144.4,21.4,0.0075,,
1.2810,158,147.8,21.4,0.0085,,
1.2885,159,151.7,21.4,0.0075,,
1.2970,160,155.7,21.4,0.0085,,
1.3055,161,159.3,21.4,0.0075,,
1.3140,162,162.8,21.4,0.0075,,
1.3225,163,166.4,21.4,0.0075,,
1.3300,164,169.3,21.4,0.0075,,
1.3385,165,172.4,21.4,0.0085,,
1.3465,166,175.2,21.4,0.0080,,
1.3550,167,177.9,21.4,0.0075,,
1.3635,168,180.4,21.4,0.0075,,
1.3720,169,182.6,21.4,0.0075,,
1.3795,170,184.6,21.4,0.0075,,
1.3830,170,185.0,21.4,0.0085,,
1.3830,410,188.9,21.4,0.0000,,
1.3835,412,188.8,21.4,0.0005,,
1.3850,412,188.9,21.4,0.0030,,
1.3875,414,189.0,21.4,0.0015,,
1.3915,415,189.4,21.4,0.0065,,
1.3975,416,190.1,21.4,0.0100,,
1.4055,417,191.3,21.4,0.0135,,
1.4135,418,192.6,21.4,0.0160,,
1.4215,418,194.1,21.4,0.0160,,
1.4300,420,195.5,21.4,0.0055,,
1.4385,421,196.7,21.4,0.0140,,
1.4470,422,198.2,21.4,0.0140,,
1.4555,423,199.3,21.4,0.0140,,
1.4630,424,200.4,21.4,0.0150,,
1.4715,424,201.5,21.4,0.0170,,
1.4800,426,202.5,21.4,0.0055,,
1.4880,427,203.8,21.4,0.0135,,
1.4965,428,204.8,21.4,0.0140,,
1.5050,429,205.6,21.4,0.0140,,
1.5125,430,206.5,21.4,0.0150,,
1.5210,430,207.5,21.4,0.0170,,
1.5295,432,208.4,21.4,0.0055,,
1.5380,433,209.3,21.4,0.0140,,
1.5460,434,210.0,21.4,0.0135,,
1.5545,435,211.0,21.4,0.0140,,
