Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
1.2145,150,122.8,0.0075,21.4,,
1.2230,151,125.2,0.0075,21.4,,
1.2305,152,127.9,0.0075,21.4,,
1.2390,153,130.9,0.0085,21.4,,
1.2475,154,134.0,0.0085,21.4,,
1.2560,155,137.4,0.0075,21.4,,
1.2640,156,140.9,0.0075,21.4,,
1.2725,157,144.4,0.0075,21.4,,
1.2810,158,147.8,0.0085,21.4,,
1.2885,159,151.7,0.0075,21.4,,
1.2970,160,155.7,0.0085,21.4,,
1.3055,161,159.3,0.0075,21.4,,
1.3140,162,162.8,0.0075,21.4,,
1.3225,163,166.4,0.0075,21.4,,
1.3300,164,169.3,0.0075,21.4,,
1.3385,165,172.4,0.0085,21.4,,
1.3465,166,175.2,0.0080,21.4,,
1.3550,167,177.9,0.0075,21.4,,
1.3635,168,180.4,0.0075,21.4,,
1.3720,169,182.6,0.0075,21.4,,
1.3795,170,184.6,0.0075,21.4,,
1.3830,170,185.0,0.0085,21.4,,
1.3830,410,188.9,0.0000,21.4,,
1.3835,412,188.8,0.0005,21.4,,
1.3850,412,188.9,0.0030,21.4,,
1.3875,414,189.0,0.0015,21.4,,
1.3915,415,189.4,0.0065,21.4,,
1.3975,416,190.1,0.0100,21.4,,
1.4055,417,191.3,0.0135,21.4,,
1.4135,418,192.6,0.0160,21.4,,
1.4215,418,194.1,0.0160,21.4,,
1.4300,420,195.5,0.0055,21.4,,
1.4385,421,196.7,0.0140,21.4,,
1.4470,422,198.2,0.0140,21.4,,
1.4555,423,199.3,0.0140,21.4,,
1.4630,424,200.4,0.0150,21.4,,
1.4715,424,201.5,0.0170,21.4,,
1.4800,426,202.5,0.0055,21.4,,
1.4880,427,203.8,0.0135,21.4,,
1.4965,428,204.8,0.0140,21.4,,
1.5050,429,205.6,0.0140,21.4,,
1.5125,430,206.5,0.0150,21.4,,
1.5210,430,207.5,0.0170,21.4,,
1.5295,432,208.4,0.0055,21.4,,
1.5380,433,209.3,0.0140,21.4,,
1.5460,434,210.0,0.0135,21.4,,
1.5545,435,211.0,0.0140,21.4,,
1.5620,436,211.7,0.0150,21.4,,
1.5705,436,212.4,0.0170,21.4,,
1.5790,438,212.9,0.0055,21.4,,
1.5875,439,213.6,0.0140,21.4,,
1.5960,440,214.5,0.0140,21.4,,
1.6040,441,215.0,0.0135,21.5,,
1.6120,442,215.7,0.0160,21.5,,
1.6205,442,216.3,0.0170,21.4,,
1.6285,444,216.9,0.0055,21.4,,
1.6370,445,217.6,0.0140,21.4,,
1.6455,446,218.0,0.0140,21.4,,
1.6540,447,218.6,0.0140,21.4,,
1.6615,448,219.1,0.0150,21.4,,
1.6700,448,219.8,0.0170,21.4,,
1.6785,450,220.5,0.0055,21.4,,
1.6865,451,220.9,0.0135,21.4,,
1.6950,452,221.4,0.0140,21.4,,
1.7035,453,222.0,0.0140,21.4,,
1.7110,454,222.5,0.0150,21.4,,
1.7195,454,223.0,0.0170,21.4,,
1.7280,456,223.3,0.0055,21.4,,
1.7365,457,223.8,0.0140,21.4,,
1.7450,458,224.3,0.0140,21.4,,
1.7530,459,224.7,0.0135,21.4,,
1.7610,460,225.2,0.0160,21.4,,
1.7690,460,225.5,0.0160,21.5,,
1.7775,462,226.1,0.0055,21.4,,
1.7860,463,226.5,0.0140,21.5,,
1.7945,464,226.9,0.0140,21.5,,
1.8030,465,227.3,0.0140,21.4,,
1.8105,466,227.5,0.0125,21.4,,
1.8190,466,228.1,0.0170,21.5,,
1.8275,468,228.5,0.0055,21.5,,
1.8355,469,228.8,0.0135,21.5,,
1.8440,470,229.2,0.0140,21.5,,
1.8525,471,229.5,0.0140,21.5,,
1.8600,472,229.8,0.0150,21.5,,
1.8685,472,230.2,0.0170,21.5,,
1.8770,474,230.4,0.0055,21.5,,
1.8855,475,230.8,0.0140,21.5,,
1.8935,476,231.3,0.0135,21.5,,
1.9020,477,231.5,0.0140,21.5,,
1.9095,478,231.9,0.0150,21.5,,
1.9180,478,232.1,0.0170,21.5,,
1.9265,480,232.6,0.0055,21.5,,
1.9350,481,233.1,0.0140,21.5,,
1.9435,482,233.3,0.0140,21.5,,
1.9515,483,233.6,0.0135,21.5,,
1.9590,484,233.9,0.0150,21.5,,
1.9625,484,234.3,0.0070,21.5,,
1.9630,486,234.5,0.0005,21.5,,
1.9635,487,234.4,0.0010,21.5,,
1.9645,488,234.4,0.0015,21.5,,
1.9660,489,234.6,0.0025,21.5,,
1.9675,490,234.5,0.0030,21.5,,
1.9695,490,234.5,0.0040,21.5,,
1.9715,492,234.5,0.0015,21.5,,
1.9720,493,234.6,0.0010,21.5,,
1.9735,494,234.7,0.0025,21.5,,
1.9745,495,234.6,0.0015,21.5,,
1.9755,496,234.8,0.0020,21.5,,
1.9770,496,234.8,0.0030,21.5,,
1.9780,498,235.0,0.0005,21.5,,
1.9780,,235.0,,,EP,
SystemInternal9/2/2026 4:17:27 PM,,,,,,1/1
