Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
1.1320,140,106.6,0.0080,21.3,,
1.1395,141,108.2,0.0075,21.3,,
1.1480,142,109.6,0.0085,21.3,,
1.1565,143,111.4,0.0075,21.3,,
1.1650,144,113.3,0.0075,21.3,,
1.1735,145,115.2,0.0075,21.3,,
1.1810,146,117.1,0.0075,21.3,,
1.1895,147,119.1,0.0085,21.3,,
1.1980,148,121.3,0.0085,21.3,,
1.2060,149,123.9,0.0075,21.3,,
1.2145,150,126.1,0.0075,21.3,,
1.2230,151,128.8,0.0075,21.3,,
1.2315,152,131.3,0.0085,21.3,,
1.2390,153,134.2,0.0075,21.3,,
1.2475,154,137.3,0.0085,21.3,,
1.2560,155,140.6,0.0075,21.3,,
1.2645,156,144.0,0.0075,21.3,,
1.2725,157,147.4,0.0075,21.3,,
1.2805,158,150.8,0.0080,21.3,,
1.2885,159,154.2,0.0080,21.3,,
1.2970,160,157.9,0.0085,21.3,,
1.3055,161,161.6,0.0075,21.3,,
1.3140,162,165.1,0.0075,21.3,,
1.3225,163,168.3,0.0075,21.3,,
1.3300,164,171.2,0.0075,21.3,,
1.3385,165,174.0,0.0085,21.3,,
1.3465,166,176.8,0.0080,21.3,,
1.3550,167,179.4,0.0075,21.3,,
1.3635,168,181.5,0.0075,21.3,,
1.3720,169,184.0,0.0075,21.3,,
1.3790,170,185.0,0.0070,21.3,,
1.3790,410,188.4,0.0000,21.3,,
1.3795,411,188.2,0.0005,21.3,,
1.3810,412,188.2,0.0015,21.3,,
1.3835,413,188.6,0.0020,21.3,,
1.3875,414,189.1,0.0035,21.3,,
1.3935,415,190.0,0.0050,21.3,,
1.4015,416,191.4,0.0065,21.3,,
1.4095,417,192.6,0.0075,21.3,,
1.4175,418,194.2,0.0075,21.3,,
1.4260,419,195.6,0.0075,21.3,,
1.4345,420,196.9,0.0070,21.3,,
1.4430,421,198.3,0.0070,21.3,,
1.4515,422,199.5,0.0070,21.3,,
1.4590,423,200.7,0.0070,21.3,,
1.4675,424,201.6,0.0075,21.3,,
1.4755,425,202.7,0.0075,21.3,,
1.4840,426,203.8,0.0070,21.3,,
1.4925,427,204.8,0.0070,21.3,,
1.5010,428,205.7,0.0070,21.3,,
1.5085,429,206.6,0.0070,21.3,,
1.5170,430,207.6,0.0075,21.3,,
1.5255,431,208.4,0.0075,21.3,,
1.5335,432,209.1,0.0065,21.3,,
1.5420,433,209.8,0.0070,21.3,,
1.5505,434,210.7,0.0070,21.3,,
1.5590,435,211.4,0.0075,21.3,,
1.5665,436,212.2,0.0070,21.3,,
1.5750,437,212.9,0.0075,21.3,,
1.5835,438,213.5,0.0070,21.3,,
1.5920,439,214.2,0.0070,21.3,,
1.6000,440,214.9,0.0065,21.3,,
1.6085,441,215.5,0.0075,21.3,,
1.6160,442,216.2,0.0070,21.3,,
1.6245,443,216.7,0.0075,21.3,,
1.6330,444,217.4,0.0070,21.3,,
1.6415,445,218.0,0.0070,21.3,,
1.6500,446,218.5,0.0070,21.3,,
1.6580,447,219.0,0.0075,21.3,,
1.6660,448,219.6,0.0075,21.3,,
1.6740,449,220.3,0.0075,21.3,,
1.6825,450,220.8,0.0070,21.3,,
1.6910,451,221.2,0.0070,21.3,,
1.6995,452,221.7,0.0070,21.3,,
1.7080,453,222.4,0.0070,21.3,,
1.7155,454,222.8,0.0070,21.3,,
1.7240,455,223.2,0.0075,21.3,,
1.7320,456,223.6,0.0065,21.3,,
1.7405,457,224.2,0.0070,21.3,,
1.7490,458,224.6,0.0070,21.3,,
1.7575,459,224.9,0.0070,21.3,,
1.7650,460,225.4,0.0070,21.3,,
1.7735,461,225.8,0.0075,21.3,,
1.7820,462,226.3,0.0070,21.3,,
1.7905,463,226.8,0.0070,21.3,,
1.7985,464,227.0,0.0065,21.3,,
1.8070,465,227.5,0.0070,21.3,,
1.8145,466,227.9,0.0070,21.3,,
1.8230,467,228.4,0.0075,21.3,,
1.8315,468,228.8,0.0075,21.3,,
1.8400,469,229.1,0.0070,21.3,,
1.8485,470,229.5,0.0070,21.3,,
1.8565,471,229.9,0.0065,21.3,,
1.8645,472,230.2,0.0075,21.3,,
1.8725,473,230.5,0.0075,21.3,,
1.8810,474,230.7,0.0070,21.3,,
1.8895,475,231.3,0.0070,21.3,,
1.8980,476,231.6,0.0070,21.3,,
1.9065,477,231.9,0.0075,21.3,,
1.9140,478,232.1,0.0070,21.3,,
1.9225,479,232.5,0.0075,21.3,,
1.9310,480,233.0,0.0070,21.3,,
1.9395,481,233.3,0.0070,21.3,,
1.9475,482,233.6,0.0065,21.3,,
1.9540,483,233.8,0.0060,21.3,,
1.9595,484,234.1,0.0050,21.3,,
1.9640,485,234.5,0.0040,21.3,,
1.9660,486,234.5,0.0015,21.3,,
1.9665,487,234.5,0.0005,21.3,,
1.9670,488,234.6,0.0005,21.3,,
1.9680,489,234.7,0.0010,21.3,,
1.9700,490,234.7,0.0020,21.3,,
1.9720,491,234.7,0.0020,21.3,,
1.9730,492,234.8,0.0010,21.3,,
1.9740,493,234.9,0.0010,21.3,,
1.9755,494,234.9,0.0010,21.3,,
1.9770,495,235.0,0.0010,21.3,,
1.9770,,235.0,,,EP,
9/2/2026 4:16:18 PMSystemInternal,,,,,,1/1
