SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2274.989582,60.1913,1,2274.989582
junk2,2247.065992,60.3494,2,2245.782688
junk3,2251.220518,60.0534,3,2248.650632
crm,2221.406926,59.8629,4,2217.605317
