"SampleID","TA","Mass","Sample.Index"
"Junk",2295.45326531652,60.1058,1
"CRM",2211.67230111904,60.0483,2
"OF4-10-Dark",2313.01999835525,59.7951,3
"OF3-10-Dark",2309.84061283412,59.9506,4
"OF1-10-Light",2300.30320627332,59.8696,5
"RB4-10-Dark",2330.11521222933,60.3206,6
"RB3-10-Dark",2319.06883214847,59.7617,7
"RB2-10-Dark",2320.0563790291,60.196,8
"RB1-10-Dark",2324.86429583005,60.1846,9
"BK4-10-Dark",2316.78911178775,59.8919,10
"start 10b-Dark",2317.95944223035,59.6828,11
"start 10a-Dark",2326.37462120324,59.7476,12
"CRM2",2217.48334576419,60.0052,13
"OF4-10-Light",2324.2870846379,59.973,14
"OF3-10-Light",2288.54677973926,59.877,15
"RB3-10-Light",2330.74252482138,60.2522,16
"RB2-10-Light",2327.57131083023,60.1527,17
"RB1-10-Light",2335.80245546993,60.1613,18
"BK1-10-Light",2322.94248835399,59.8786,19
"start 10c-Light",2269.53604585424,60.3742,20
"start 10b-Light",2323.70772020391,60.0272,21
"start 10a-Light",2324.1226311087,59.7366,22
"BK2-6-Dark",2332.9133670822,60.2812,23
