Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk,12/16/2019 2:13:11 PM,OK,Unchecked,0,,25.0,°C,,2.166,mL,,59.840,g,,59.8402,g,,1.0,g/mL
2,D_27_1_BC,12/16/2019 2:23:24 PM,OK,Unchecked,0,,25.0,°C,,2.144,mL,,60.103,g,,60.1031,g,,1.0,g/mL
3,D_27_2_BC,12/16/2019 2:33:24 PM,OK,Unchecked,0,,25.0,°C,,2.162,mL,,60.289,g,,60.2892,g,,1.0,g/mL
4,D_27_3_BC,12/16/2019 2:43:29 PM,OK,Unchecked,0,,25.0,°C,,2.166,mL,,60.163,g,,60.1634,g,,1.0,g/mL
5,D_27_4_BC,12/16/2019 2:53:34 PM,OK,Unchecked,0,,25.0,°C,,2.176,mL,,60.162,g,,60.1619,g,,1.0,g/mL
6,D_27_5_BC,12/16/2019 3:03:40 PM,OK,Unchecked,0,,25.0,°C,,2.103,mL,,59.953,g,,59.9527,g,,1.0,g/mL
7,N_27_1_BC,12/16/2019 3:13:38 PM,OK,Unchecked,0,,25.0,°C,,2.121,mL,,59.890,g,,59.8899,g,,1.0,g/mL
8,N_27_2_BC,12/16/2019 3:23:38 PM,OK,Unchecked,0,,25.0,°C,,2.106,mL,,60.047,g,,60.0472,g,,1.0,g/mL
9,N_27_3_BC,12/16/2019 3:33:38 PM,OK,Unchecked,0,,25.0,°C,,2.144,mL,,60.016,g,,60.0162,g,,1.0,g/mL
10,N_27_4_BC,12/16/2019 3:43:41 PM,OK,Unchecked,0,,25.0,°C,,2.219,mL,,59.846,g,,59.8465,g,,1.0,g/mL
11,N_27_5_BC,12/16/2019 4:26:03 PM,OK,Unchecked,0,,25.0,°C,,2.209,mL,,60.152,g,,60.1516,g,,1.0,g/mL
12,D_27_1_AI,12/16/2019 4:36:22 PM,OK,Unchecked,0,,25.0,°C,,2.156,mL,,60.141,g,,60.1414,g,,1.0,g/mL
13,D_27_2_AI,12/16/2019 4:46:35 PM,OK,Unchecked,0,,25.0,°C,,2.156,mL,,59.957,g,,59.9573,g,,1.0,g/mL
14,D_27_3_AI,12/16/2019 4:56:45 PM,OK,Unchecked,0,,25.0,°C,,2.174,mL,,60.005,g,,60.0054,g,,1.0,g/mL
15,D_27_4_AI,12/16/2019 5:07:09 PM,OK,Unchecked,0,,25.0,°C,,2.172,mL,,59.849,g,,59.8486,g,,1.0,g/mL
16,N_27_1_AI,12/16/2019 5:17:27 PM,OK,Unchecked,0,,25.0,°C,,2.156,mL,,59.977,g,,59.9767,g,,1.0,g/mL
17,N_27_2_AI,12/16/2019 5:27:34 PM,OK,Unchecked,0,,25.0,°C,,2.127,mL,,59.883,g,,59.8827,g,,1.0,g/mL
18,N_27_3_AI,12/16/2019 5:37:37 PM,OK,Unchecked,0,,25.0,°C,,2.210,mL,,59.903,g,,59.9027,g,,1.0,g/mL
19,N_27_4_AI,12/16/2019 5:47:59 PM,OK,Unchecked,0,,25.0,°C,,2.168,mL,,60.268,g,,60.2682,g,,1.0,g/mL
SystemInternal12/16/2019 6:00:00 PM,,,,,,,,,,,,,,,,,,1/1,,
