SampleID,TA,Mass,Sample.Index,TA_evap
JUNK1,2280.30319,59.8545,1,2280.30319
JUNK2,2238.931005,59.9477,2,2237.652346
JUNK3,2238.76511,59.9742,3,2236.209442
CRM,2208.90615,60.003,4,2205.125934
