Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk,12/17/2019 7:21:30 AM,OK,Unchecked,0,,25.0,°C,,2.204,mL,,60.204,g,,60.2045,g,,1.0,g/mL
2,D_28_1_BC,12/17/2019 7:31:48 AM,OK,Unchecked,0,,25.0,°C,,2.133,mL,,59.977,g,,59.9768,g,,1.0,g/mL
3,D_28_2_BC,12/17/2019 7:41:50 AM,OK,Unchecked,0,,25.0,°C,,2.092,mL,,60.047,g,,60.0473,g,,1.0,g/mL
4,D_28_3_BC,12/17/2019 7:51:45 AM,OK,Unchecked,0,,25.0,°C,,2.093,mL,,59.949,g,,59.9489,g,,1.0,g/mL
5,D_28_4_BC,12/17/2019 8:01:41 AM,OK,Unchecked,0,,25.0,°C,,2.086,mL,,59.987,g,,59.9871,g,,1.0,g/mL
6,D_28_5_BC,12/17/2019 8:11:36 AM,OK,Unchecked,0,,25.0,°C,,2.124,mL,,60.118,g,,60.1179,g,,1.0,g/mL
7,N_28_1_BC,12/17/2019 8:21:36 AM,OK,Unchecked,0,,25.0,°C,,2.160,mL,,60.100,g,,60.1002,g,,1.0,g/mL
8,N_28_2_BC,12/17/2019 8:31:41 AM,OK,Unchecked,0,,25.0,°C,,2.160,mL,,59.939,g,,59.9393,g,,1.0,g/mL
9,N_28_3_BC,12/17/2019 8:41:46 AM,OK,Unchecked,0,,25.0,°C,,2.220,mL,,60.084,g,,60.0845,g,,1.0,g/mL
10,N_28_4_BC,12/17/2019 8:51:58 AM,OK,Unchecked,0,,25.0,°C,,2.269,mL,,59.959,g,,59.9593,g,,1.0,g/mL
11,N_28_5_BC,12/17/2019 9:02:16 AM,OK,Unchecked,0,,25.0,°C,,2.347,mL,,60.059,g,,60.0589,g,,1.0,g/mL
12,D_28_1_AI,12/17/2019 9:12:43 AM,OK,Unchecked,0,,25.0,°C,,2.163,mL,,60.078,g,,60.0783,g,,1.0,g/mL
13,D_28_2_AI,12/17/2019 9:22:48 AM,OK,Unchecked,0,,25.0,°C,,2.123,mL,,60.025,g,,60.0251,g,,1.0,g/mL
14,D_28_3_AI,12/17/2019 9:32:48 AM,OK,Unchecked,0,,25.0,°C,,2.068,mL,,60.063,g,,60.0628,g,,1.0,g/mL
15,D_28_4_AI,12/17/2019 9:42:42 AM,OK,Unchecked,0,,25.0,°C,,2.034,mL,,60.087,g,,60.0871,g,,1.0,g/mL
16,N_28_1_AI,12/17/2019 9:52:31 AM,OK,Unchecked,0,,25.0,°C,,2.144,mL,,60.153,g,,60.1530,g,,1.0,g/mL
17,N_28_2_AI,12/17/2019 10:02:32 AM,OK,Unchecked,0,,25.0,°C,,2.148,mL,,59.980,g,,59.9804,g,,1.0,g/mL
18,N_28_3_AI,12/17/2019 10:12:35 AM,OK,Unchecked,0,,25.0,°C,,2.216,mL,,59.911,g,,59.9114,g,,1.0,g/mL
19,N_28_4_AI,12/17/2019 10:22:48 AM,OK,Unchecked,0,,25.0,°C,,2.175,mL,,59.963,g,,59.9633,g,,1.0,g/mL
SystemInternal12/17/2019 10:51:31 AM,,,,,,,,,,,,,,,,,,1/1,,
