"SampleID","TA","Mass","Sample.Index"
"junk1",2311.55433901953,60.3688,1
"junk2",2305.17300391754,60.0888,2
"junk3",2294.88375347757,60.2903,3
"20260502_sb_p16_t1",2504.35161327469,60.3313,4
"20260502_sb_p17_t1",2884.50654334609,60.2848,5
"20260502_sb_p18_t1",2812.85580455047,60.2526,6
"20260502_sb_p19_t1",2716.51396445047,60.1161,7
"20260502_sb_p20_t1",2725.17262863541,60.0313,8
"20260502_sb_p21_t1",2772.81124739928,60.3185,9
"20260502_sb_p22_t1",2722.57210503512,60.1107,10
"20260502_sb_ocn_t1",2306.8623053486,60.1517,11
"20260502_sb_p16_t2",2441.44791445352,60.2413,12
"20260502_sb_p17_t2",2886.31879718094,60.1635,13
"20260502_sb_p18_t2",2811.67455697619,60.0252,14
"20260502_sb_p19_t2",2680.49934402674,60.0067,15
"20260502_sb_p20_t2",2747.0218116138,60.1396,16
"20260502_sb_p21_t2",2787.57054403314,60.0959,17
"20260502_sb_p22_t2",2734.36370252185,60.1624,18
"20260502_sb_ocn_t2",2299.48195508649,60.288,19
"20260502_sb_p16_t3",2252.09551190596,60.0284,20
"20260502_sb_p17_t3",2788.56800449825,60.1007,21
"20260502_sb_p18_t3",2724.41280889197,60.2035,22
"20260502_sb_p19_t3",2603.36502556207,60.0094,23
"20260502_sb_p20_t3",2703.67895145193,60.1863,24
"20260502_sb_p21_t3",2772.94733244005,60.3814,25
"20260502_sb_p22_t3",2693.69768652203,60.2426,26
"20260502_sb_ocn_t3",2298.87435490791,60.0498,27
